"sim","method","beta_hat","se_classic_cluster","t_classic_cluster","reject_classic_cluster","se_penalty_cluster","t_penalty_cluster","reject_penalty_cluster","p_boot","reject_wild_boot","boot_success","K_smooth","smooth_edf","edf_ceiling","edf_ratio","binding_90","binding_95","error_design","rho","df_correction"
1,"bam_fe",1.03783549564635,0.0413068964483123,0.9159607450463,0,0.0399776454228708,0.946416309568377,0,NA,NA,NA,40,9.14196009835608,39,0.234409233291181,0,0,"hetero_ar1",0.5,"substantive"
1,"bam_re",1.04386706414478,0.0412853424757441,1.06253361397093,0,0.0395812399583438,1.10827917950389,0,NA,NA,NA,40,9.10493234115762,39,0.233459803619426,0,0,"hetero_ar1",0.5,"substantive"
1,"bam_fd",1.0651762540844,0.0393686227380929,1.65553807960202,0,0.0368978296805359,1.7663980415298,0,NA,NA,NA,40,9.85353833424319,40,0.24633845835608,0,0,"hetero_ar1",0.5,"substantive"
2,"bam_fe",1.02453446799336,0.0362284872013236,0.677214807701456,0,0.0356212680337723,0.688758973153286,0,NA,NA,NA,40,8.87517244578587,39,0.22756852425092,0,0,"hetero_ar1",0.5,"substantive"
2,"bam_re",1.02668371552581,0.0364167759822227,0.732731407602911,0,0.0355690901503373,0.750193929983359,0,NA,NA,NA,40,8.88489259636168,39,0.227817758881069,0,0,"hetero_ar1",0.5,"substantive"
2,"bam_fd",1.01597523557632,0.0390036697721524,0.409582884627053,0,0.0374275053547337,0.426831428515144,0,NA,NA,NA,40,9.31988167822729,40,0.232997041955682,0,0,"hetero_ar1",0.5,"substantive"
3,"bam_fe",1.0799613272015,0.0455663165560427,1.75483412408713,0,0.0429576214776481,1.86140024635922,0,NA,NA,NA,40,8.9595592455351,39,0.229732288347054,0,0,"hetero_ar1",0.5,"substantive"
3,"bam_re",1.07804429727986,0.0454398340352159,1.71753042098205,0,0.0422931620929283,1.84531714862977,0,NA,NA,NA,40,8.95632564450103,39,0.229649375500026,0,0,"hetero_ar1",0.5,"substantive"
3,"bam_fd",1.08469306769744,0.0442143524074505,1.91551075806702,0,0.042707717288925,1.98308579979761,1,NA,NA,NA,40,9.50837267954955,40,0.237709316988739,0,0,"hetero_ar1",0.5,"substantive"
4,"bam_fe",1.03721004124484,0.0392762483903998,0.947392960625287,0,0.0387274977563426,0.960817078318493,0,NA,NA,NA,40,9.596009097277,39,0.246051515314795,0,0,"hetero_ar1",0.5,"substantive"
4,"bam_re",1.04287923874147,0.039057819008693,1.09784006966505,0,0.0382410323898022,1.12128873259455,0,NA,NA,NA,40,9.60541181529416,39,0.246292610648568,0,0,"hetero_ar1",0.5,"substantive"
4,"bam_fd",1.04130273899333,0.0384028888739536,1.07551124939831,0,0.037467505083922,1.10236160376352,0,NA,NA,NA,40,9.94559364249146,40,0.248639841062287,0,0,"hetero_ar1",0.5,"substantive"
5,"bam_fe",1.01636885013475,0.0425789559422519,0.384435216235609,0,0.0413237784156375,0.396112135974281,0,NA,NA,NA,40,9.50536505753287,39,0.243727309167509,0,0,"hetero_ar1",0.5,"substantive"
5,"bam_re",1.02620591850288,0.042609784978237,0.615021139305653,0,0.0409154975019005,0.640488814822965,0,NA,NA,NA,40,9.48104625197611,39,0.24310375005067,0,0,"hetero_ar1",0.5,"substantive"
5,"bam_fd",1.03375109112252,0.0413302736693516,0.816619105707574,0,0.0395957267364063,0.852392263114663,0,NA,NA,NA,40,10.2677881249133,40,0.256694703122833,0,0,"hetero_ar1",0.5,"substantive"
6,"bam_fe",1.04530101168275,0.0384318304643713,1.1787367693753,0,0.0360996558842229,1.25488763183891,0,NA,NA,NA,40,8.80156405505338,39,0.225681129616753,0,0,"hetero_ar1",0.5,"substantive"
6,"bam_re",1.04899538815406,0.0385330001186385,1.27151760836713,0,0.0358486548022098,1.36672877753397,0,NA,NA,NA,40,8.79022090768587,39,0.225390279684253,0,0,"hetero_ar1",0.5,"substantive"
6,"bam_fd",1.05620742626805,0.038964406662399,1.44253258506017,0,0.0359665751111326,1.56276837853957,0,NA,NA,NA,40,9.17508879779064,40,0.229377219944766,0,0,"hetero_ar1",0.5,"substantive"
7,"bam_fe",1.09178397396833,0.0380925906038047,2.40949676862262,1,0.0365133077299883,2.51371293576204,1,NA,NA,NA,40,8.73523728101742,39,0.223980443103011,0,0,"hetero_ar1",0.5,"substantive"
7,"bam_re",1.09673918671611,0.0379772371784159,2.54729395563,1,0.0361476073106764,2.67622655863956,1,NA,NA,NA,40,8.73968846484885,39,0.224094576021765,0,0,"hetero_ar1",0.5,"substantive"
7,"bam_fd",1.07766423138732,0.038004424514138,2.04355762204541,1,0.0362974514833542,2.13966072584827,1,NA,NA,NA,40,9.27334263870758,40,0.23183356596769,0,0,"hetero_ar1",0.5,"substantive"
8,"bam_fe",1.02707420316027,0.0451988504105862,0.599002030235839,0,0.0430923990886918,0.628282567989393,0,NA,NA,NA,40,9.38597368381462,39,0.240665991892683,0,0,"hetero_ar1",0.5,"substantive"
8,"bam_re",1.03551655733274,0.0451495649768065,0.786642293253283,0,0.0423678539955406,0.838290212586209,0,NA,NA,NA,40,9.3932565125182,39,0.24085273109021,0,0,"hetero_ar1",0.5,"substantive"
8,"bam_fd",1.04014425596238,0.0412598144307918,0.972962591233119,0,0.0390903603195217,1.026960499577,0,NA,NA,NA,40,10.013693194485,40,0.250342329862124,0,0,"hetero_ar1",0.5,"substantive"
9,"bam_fe",1.02502478802703,0.0393954592972784,0.635220110982574,0,0.0377179040542167,0.663472392078186,0,NA,NA,NA,40,8.72186123829447,39,0.223637467648576,0,0,"hetero_ar1",0.5,"substantive"
9,"bam_re",1.02744970203569,0.0394753996005999,0.695362233528089,0,0.0372936847652612,0.73604156329589,0,NA,NA,NA,40,8.68015142265327,39,0.222567985196238,0,0,"hetero_ar1",0.5,"substantive"
9,"bam_fd",1.01070227185694,0.0384215280464094,0.278548834497597,0,0.0357265168512407,0.29956102078203,0,NA,NA,NA,40,9.39555136589728,40,0.234888784147432,0,0,"hetero_ar1",0.5,"substantive"
10,"bam_fe",1.04577632606167,0.0385934592073322,1.18611617102662,0,0.0373667824634186,1.22505399298126,0,NA,NA,NA,40,9.01341377631036,39,0.231113173751548,0,0,"hetero_ar1",0.5,"substantive"
10,"bam_re",1.04824610833184,0.0386296175250305,1.24894087549739,0,0.0371058160441019,1.30023035403664,0,NA,NA,NA,40,9.01335956518794,39,0.231111783722768,0,0,"hetero_ar1",0.5,"substantive"
10,"bam_fd",1.06298012977416,0.0379867137669155,1.65795151853882,0,0.03514636005728,1.79193889983244,0,NA,NA,NA,40,9.86604178103651,40,0.246651044525913,0,0,"hetero_ar1",0.5,"substantive"
11,"bam_fe",0.981089474065125,0.0380897608212188,-0.496472687860529,0,0.0365370939371913,-0.517570608307906,0,NA,NA,NA,40,9.39247563478271,39,0.240832708584172,0,0,"hetero_ar1",0.5,"substantive"
11,"bam_re",0.981559572891154,0.0379773695569274,-0.485563569146207,0,0.0360832537600785,-0.511052224709517,0,NA,NA,NA,40,9.3348632487925,39,0.239355467917756,0,0,"hetero_ar1",0.5,"substantive"
11,"bam_fd",0.979070053122981,0.0379309402088025,-0.551790879999385,0,0.0369526834432973,-0.566398565049696,0,NA,NA,NA,40,9.9235216584739,40,0.248088041461847,0,0,"hetero_ar1",0.5,"substantive"
12,"bam_fe",1.10856690362642,0.0423373615774942,2.56432851696954,1,0.039092569432338,2.77717492615388,1,NA,NA,NA,40,9.4688179055458,39,0.242790202706303,0,0,"hetero_ar1",0.5,"substantive"
12,"bam_re",1.11816312332005,0.0425865309276729,2.77465951666121,1,0.0389145511104361,3.0364765864758,1,NA,NA,NA,40,9.51509334442085,39,0.243976752421047,0,0,"hetero_ar1",0.5,"substantive"
12,"bam_fd",1.08581932298665,0.0429876481108028,1.99637167321761,1,0.0399769364598684,2.14672084922777,1,NA,NA,NA,40,9.61305313922276,40,0.240326328480569,0,0,"hetero_ar1",0.5,"substantive"
13,"bam_fe",1.03073024122072,0.036311604524767,0.846292572936617,0,0.0344038496817318,0.893221005934099,0,NA,NA,NA,40,9.0247309904191,39,0.231403358728695,0,0,"hetero_ar1",0.5,"substantive"
13,"bam_re",1.03396317777794,0.0363775017016122,0.933631398234249,0,0.0341519062292182,0.994473853084321,0,NA,NA,NA,40,9.0854778976661,39,0.232960971735028,0,0,"hetero_ar1",0.5,"substantive"
13,"bam_fd",1.0298684833432,0.0325707921087683,0.917032758781297,0,0.0304498231278702,0.980908270559305,0,NA,NA,NA,40,10.1937694396146,40,0.254844235990365,0,0,"hetero_ar1",0.5,"substantive"
14,"bam_fe",1.11568783374654,0.0408575760176322,2.83149038740373,1,0.0394736929744229,2.93075780422934,1,NA,NA,NA,40,8.85360151738453,39,0.22701542352268,0,0,"hetero_ar1",0.5,"substantive"
14,"bam_re",1.1164283603566,0.0408932581808829,2.84712848855445,1,0.0388962887147321,2.99330255414591,1,NA,NA,NA,40,8.87296066192192,39,0.227511811844152,0,0,"hetero_ar1",0.5,"substantive"
14,"bam_fd",1.06505896376373,0.0400523593156638,1.62434785054688,0,0.0385268920852606,1.68866369028038,0,NA,NA,NA,40,9.36554535442288,40,0.234138633860572,0,0,"hetero_ar1",0.5,"substantive"
15,"bam_fe",1.00225409472177,0.046058993277288,0.0489392963542336,0,0.0442565666373628,0.0509324354111073,0,NA,NA,NA,40,9.15530225090724,39,0.234751339766852,0,0,"hetero_ar1",0.5,"substantive"
15,"bam_re",1.01790052696395,0.0463408338117364,0.386279777283892,0,0.0439168961052481,0.407600002537708,0,NA,NA,NA,40,9.23549017242467,39,0.236807440318581,0,0,"hetero_ar1",0.5,"substantive"
15,"bam_fd",1.01095637596326,0.0398338026331474,0.275052222961535,0,0.0388725728453298,0.28185363512862,0,NA,NA,NA,40,9.82817632883103,40,0.245704408220776,0,0,"hetero_ar1",0.5,"substantive"
16,"bam_fe",1.06269837840714,0.0391981820886634,1.59952260707696,0,0.0380430562564304,1.64808994273531,0,NA,NA,NA,40,9.8148436527875,39,0.251662657763782,0,0,"hetero_ar1",0.5,"substantive"
16,"bam_re",1.06491516714421,0.0392886485472354,1.65226266477861,0,0.0378736757748915,1.71399173214767,0,NA,NA,NA,40,9.7823778158136,39,0.250830200405477,0,0,"hetero_ar1",0.5,"substantive"
16,"bam_fd",1.06639803595989,0.0349637041247821,1.89905611038592,0,0.0341723465130764,1.94303414120201,0,NA,NA,NA,40,10.8976427802153,40,0.272441069505382,0,0,"hetero_ar1",0.5,"substantive"
17,"bam_fe",1.07607970886502,0.0388889899226547,1.95633028824694,0,0.0360424877872104,2.11083400552656,1,NA,NA,NA,40,8.96371817818558,39,0.229838927645784,0,0,"hetero_ar1",0.5,"substantive"
17,"bam_re",1.07645045997259,0.0388453369604477,1.96807302895675,1,0.0357419812484542,2.13895417383725,1,NA,NA,NA,40,8.9748130026366,39,0.230123410324015,0,0,"hetero_ar1",0.5,"substantive"
17,"bam_fd",1.08097612190581,0.0381629641844662,2.12185095252046,1,0.0354965440174485,2.28123960084704,1,NA,NA,NA,40,9.49255710896454,40,0.237313927724113,0,0,"hetero_ar1",0.5,"substantive"
18,"bam_fe",1.05558554358642,0.0396558397363207,1.40169881550907,0,0.0377933490656328,1.47077581004761,0,NA,NA,NA,40,9.48375302309225,39,0.243173154438263,0,0,"hetero_ar1",0.5,"substantive"
18,"bam_re",1.06127933492184,0.0396622224110736,1.54503028818506,0,0.0372044254371133,1.64709800519354,0,NA,NA,NA,40,9.48205554855778,39,0.243129629450199,0,0,"hetero_ar1",0.5,"substantive"
18,"bam_fd",1.05121248161954,0.0375034504545234,1.36554053024104,0,0.0363490494155316,1.40890841557072,0,NA,NA,NA,40,10.0748848993403,40,0.251872122483507,0,0,"hetero_ar1",0.5,"substantive"
19,"bam_fe",1.05058501236627,0.0420849429147621,1.2019741233515,0,0.0402482240766591,1.25682594764733,0,NA,NA,NA,40,8.91342373776656,39,0.228549326609399,0,0,"hetero_ar1",0.5,"substantive"
19,"bam_re",1.05478488884141,0.0421966411267054,1.29832345368206,0,0.0399139722579427,1.37257420753217,0,NA,NA,NA,40,8.92229686908088,39,0.228776842796946,0,0,"hetero_ar1",0.5,"substantive"
19,"bam_fd",1.02872939838381,0.0392933993736156,0.731150749026357,0,0.0365362573405708,0.786325706982279,0,NA,NA,NA,40,9.35650888849284,40,0.233912722212321,0,0,"hetero_ar1",0.5,"substantive"
20,"bam_fe",1.07552547837168,0.0417649781986801,1.80834473353252,0,0.0397487071892066,1.90007383163878,0,NA,NA,NA,40,9.24279407227515,39,0.236994719801927,0,0,"hetero_ar1",0.5,"substantive"
20,"bam_re",1.07924662816195,0.0417346497572574,1.89882097065329,0,0.0393091816943876,2.01598264695662,1,NA,NA,NA,40,9.29586820802642,39,0.2383555950776,0,0,"hetero_ar1",0.5,"substantive"
20,"bam_fd",1.07347161873349,0.038711368434628,1.89793390687183,0,0.0367733426139164,1.99795867090103,1,NA,NA,NA,40,9.73842642468827,40,0.243460660617207,0,0,"hetero_ar1",0.5,"substantive"
21,"bam_fe",1.13798059127355,0.0432384069950532,3.19115806670061,1,0.040247624312058,3.42829157327951,1,NA,NA,NA,40,9.32272118978845,39,0.239044133071499,0,0,"hetero_ar1",0.5,"substantive"
