"model","method","se_type","x","point_coverage","df_correction"
"np","bam_fe","classic",0.766326530612245,1,"substantive"
"pl","bam_fe","classic",0.766326530612245,1,"substantive"
"np","bam_re","classic",0.766326530612245,1,"substantive"
"pl","bam_re","classic",0.766326530612245,1,"substantive"
"np","bam_fd","penalty",0.766326530612245,0.942,"substantive"
"pl","bam_fd","penalty",0.766326530612245,0.956,"substantive"
"np","bam_fe","penalty",0.766326530612245,0.937,"substantive"
"pl","bam_fe","penalty",0.766326530612245,0.949,"substantive"
"np","bam_re","penalty",0.766326530612245,0.92,"substantive"
"pl","bam_re","penalty",0.766326530612245,0.934,"substantive"
"np","bam_fd","classic",0.78469387755102,0.998,"substantive"
"pl","bam_fd","classic",0.78469387755102,1,"substantive"
"np","bam_fe","classic",0.78469387755102,1,"substantive"
"pl","bam_fe","classic",0.78469387755102,1,"substantive"
"np","bam_re","classic",0.78469387755102,1,"substantive"
"pl","bam_re","classic",0.78469387755102,1,"substantive"
"np","bam_fd","penalty",0.78469387755102,0.94,"substantive"
"pl","bam_fd","penalty",0.78469387755102,0.946,"substantive"
"np","bam_fe","penalty",0.78469387755102,0.932,"substantive"
"pl","bam_fe","penalty",0.78469387755102,0.946,"substantive"
"np","bam_re","penalty",0.78469387755102,0.929,"substantive"
"pl","bam_re","penalty",0.78469387755102,0.938,"substantive"
"np","bam_fd","classic",0.803061224489796,1,"substantive"
"pl","bam_fd","classic",0.803061224489796,1,"substantive"
"np","bam_fe","classic",0.803061224489796,0.999,"substantive"
"pl","bam_fe","classic",0.803061224489796,1,"substantive"
"np","bam_re","classic",0.803061224489796,1,"substantive"
"pl","bam_re","classic",0.803061224489796,1,"substantive"
"np","bam_fd","penalty",0.803061224489796,0.937,"substantive"
"pl","bam_fd","penalty",0.803061224489796,0.941,"substantive"
"np","bam_fe","penalty",0.803061224489796,0.939,"substantive"
"pl","bam_fe","penalty",0.803061224489796,0.948,"substantive"
"np","bam_re","penalty",0.803061224489796,0.927,"substantive"
"pl","bam_re","penalty",0.803061224489796,0.935,"substantive"
"np","bam_fd","classic",0.821428571428571,0.999,"substantive"
"pl","bam_fd","classic",0.821428571428571,1,"substantive"
"np","bam_fe","classic",0.821428571428571,1,"substantive"
"pl","bam_fe","classic",0.821428571428571,1,"substantive"
"np","bam_re","classic",0.821428571428571,1,"substantive"
"pl","bam_re","classic",0.821428571428571,1,"substantive"
"np","bam_fd","penalty",0.821428571428571,0.94,"substantive"
"pl","bam_fd","penalty",0.821428571428571,0.938,"substantive"
"np","bam_fe","penalty",0.821428571428571,0.942,"substantive"
"pl","bam_fe","penalty",0.821428571428571,0.942,"substantive"
"np","bam_re","penalty",0.821428571428571,0.924,"substantive"
"pl","bam_re","penalty",0.821428571428571,0.935,"substantive"
"np","bam_fd","classic",0.839795918367347,0.999,"substantive"
"pl","bam_fd","classic",0.839795918367347,1,"substantive"
"np","bam_fe","classic",0.839795918367347,0.999,"substantive"
"pl","bam_fe","classic",0.839795918367347,1,"substantive"
"np","bam_re","classic",0.839795918367347,0.999,"substantive"
"pl","bam_re","classic",0.839795918367347,1,"substantive"
"np","bam_fd","penalty",0.839795918367347,0.933,"substantive"
"pl","bam_fd","penalty",0.839795918367347,0.941,"substantive"
"np","bam_fe","penalty",0.839795918367347,0.933,"substantive"
"pl","bam_fe","penalty",0.839795918367347,0.937,"substantive"
"np","bam_re","penalty",0.839795918367347,0.917,"substantive"
"pl","bam_re","penalty",0.839795918367347,0.935,"substantive"
"np","bam_fd","classic",0.858163265306122,1,"substantive"
"pl","bam_fd","classic",0.858163265306122,1,"substantive"
"np","bam_fe","classic",0.858163265306122,1,"substantive"
"pl","bam_fe","classic",0.858163265306122,1,"substantive"
"np","bam_re","classic",0.858163265306122,1,"substantive"
"pl","bam_re","classic",0.858163265306122,1,"substantive"
"np","bam_fd","penalty",0.858163265306122,0.938,"substantive"
"pl","bam_fd","penalty",0.858163265306122,0.938,"substantive"
"np","bam_fe","penalty",0.858163265306122,0.929,"substantive"
"pl","bam_fe","penalty",0.858163265306122,0.943,"substantive"
"np","bam_re","penalty",0.858163265306122,0.899,"substantive"
"pl","bam_re","penalty",0.858163265306122,0.927,"substantive"
"np","bam_fd","classic",0.876530612244898,0.999,"substantive"
"pl","bam_fd","classic",0.876530612244898,1,"substantive"
"np","bam_fe","classic",0.876530612244898,0.999,"substantive"
"pl","bam_fe","classic",0.876530612244898,1,"substantive"
"np","bam_re","classic",0.876530612244898,0.999,"substantive"
"pl","bam_re","classic",0.876530612244898,1,"substantive"
"np","bam_fd","penalty",0.876530612244898,0.937,"substantive"
"pl","bam_fd","penalty",0.876530612244898,0.947,"substantive"
"np","bam_fe","penalty",0.876530612244898,0.917,"substantive"
"pl","bam_fe","penalty",0.876530612244898,0.943,"substantive"
"np","bam_re","penalty",0.876530612244898,0.899,"substantive"
"pl","bam_re","penalty",0.876530612244898,0.918,"substantive"
"np","bam_fd","classic",0.894897959183673,0.999,"substantive"
"pl","bam_fd","classic",0.894897959183673,0.999,"substantive"
"np","bam_fe","classic",0.894897959183673,1,"substantive"
"pl","bam_fe","classic",0.894897959183673,1,"substantive"
"np","bam_re","classic",0.894897959183673,1,"substantive"
"pl","bam_re","classic",0.894897959183673,1,"substantive"
"np","bam_fd","penalty",0.894897959183673,0.935,"substantive"
"pl","bam_fd","penalty",0.894897959183673,0.945,"substantive"
"np","bam_fe","penalty",0.894897959183673,0.927,"substantive"
"pl","bam_fe","penalty",0.894897959183673,0.934,"substantive"
"np","bam_re","penalty",0.894897959183673,0.902,"substantive"
"pl","bam_re","penalty",0.894897959183673,0.911,"substantive"
"np","bam_fd","classic",0.913265306122449,1,"substantive"
"pl","bam_fd","classic",0.913265306122449,0.999,"substantive"
"np","bam_fe","classic",0.913265306122449,1,"substantive"
"pl","bam_fe","classic",0.913265306122449,0.999,"substantive"
"np","bam_re","classic",0.913265306122449,1,"substantive"
"pl","bam_re","classic",0.913265306122449,0.999,"substantive"
"np","bam_fd","penalty",0.913265306122449,0.931,"substantive"
"pl","bam_fd","penalty",0.913265306122449,0.936,"substantive"
"np","bam_fe","penalty",0.913265306122449,0.934,"substantive"
"pl","bam_fe","penalty",0.913265306122449,0.933,"substantive"
"np","bam_re","penalty",0.913265306122449,0.912,"substantive"
"pl","bam_re","penalty",0.913265306122449,0.909,"substantive"
"np","bam_fd","classic",0.931632653061224,0.999,"substantive"
"pl","bam_fd","classic",0.931632653061224,0.999,"substantive"
"np","bam_fe","classic",0.931632653061224,0.999,"substantive"
"pl","bam_fe","classic",0.931632653061224,0.999,"substantive"
"np","bam_re","classic",0.931632653061224,1,"substantive"
"pl","bam_re","classic",0.931632653061224,0.998,"substantive"
"np","bam_fd","penalty",0.931632653061224,0.936,"substantive"
"pl","bam_fd","penalty",0.931632653061224,0.938,"substantive"
"np","bam_fe","penalty",0.931632653061224,0.938,"substantive"
"pl","bam_fe","penalty",0.931632653061224,0.938,"substantive"
"np","bam_re","penalty",0.931632653061224,0.912,"substantive"
"pl","bam_re","penalty",0.931632653061224,0.912,"substantive"
"np","bam_fd","classic",0.95,0.999,"substantive"
"pl","bam_fd","classic",0.95,0.999,"substantive"
"np","bam_fe","classic",0.95,1,"substantive"
"pl","bam_fe","classic",0.95,1,"substantive"
"np","bam_re","classic",0.95,0.999,"substantive"
"pl","bam_re","classic",0.95,1,"substantive"
"np","bam_fd","penalty",0.95,0.936,"substantive"
"pl","bam_fd","penalty",0.95,0.936,"substantive"
"np","bam_fe","penalty",0.95,0.939,"substantive"
"pl","bam_fe","penalty",0.95,0.942,"substantive"
"np","bam_re","penalty",0.95,0.917,"substantive"
"pl","bam_re","penalty",0.95,0.924,"substantive"
