"model","method","se_type","x","point_coverage","df_correction"
"np","bam_fe","penalty",0.141836734693878,0.938,"substantive"
"pl","bam_fe","penalty",0.141836734693878,0.946,"substantive"
"np","bam_re","penalty",0.141836734693878,0.927,"substantive"
"pl","bam_re","penalty",0.141836734693878,0.93,"substantive"
"np","bam_fd","classic",0.160204081632653,0.962,"substantive"
"pl","bam_fd","classic",0.160204081632653,0.952,"substantive"
"np","bam_fe","classic",0.160204081632653,0.951,"substantive"
"pl","bam_fe","classic",0.160204081632653,0.953,"substantive"
"np","bam_re","classic",0.160204081632653,0.951,"substantive"
"pl","bam_re","classic",0.160204081632653,0.955,"substantive"
"np","bam_fd","penalty",0.160204081632653,0.955,"substantive"
"pl","bam_fd","penalty",0.160204081632653,0.947,"substantive"
"np","bam_fe","penalty",0.160204081632653,0.943,"substantive"
"pl","bam_fe","penalty",0.160204081632653,0.947,"substantive"
"np","bam_re","penalty",0.160204081632653,0.935,"substantive"
"pl","bam_re","penalty",0.160204081632653,0.936,"substantive"
"np","bam_fd","classic",0.178571428571429,0.961,"substantive"
"pl","bam_fd","classic",0.178571428571429,0.954,"substantive"
"np","bam_fe","classic",0.178571428571429,0.962,"substantive"
"pl","bam_fe","classic",0.178571428571429,0.96,"substantive"
"np","bam_re","classic",0.178571428571429,0.95,"substantive"
"pl","bam_re","classic",0.178571428571429,0.947,"substantive"
"np","bam_fd","penalty",0.178571428571429,0.948,"substantive"
"pl","bam_fd","penalty",0.178571428571429,0.947,"substantive"
"np","bam_fe","penalty",0.178571428571429,0.943,"substantive"
"pl","bam_fe","penalty",0.178571428571429,0.951,"substantive"
"np","bam_re","penalty",0.178571428571429,0.937,"substantive"
"pl","bam_re","penalty",0.178571428571429,0.926,"substantive"
"np","bam_fd","classic",0.196938775510204,0.961,"substantive"
"pl","bam_fd","classic",0.196938775510204,0.954,"substantive"
"np","bam_fe","classic",0.196938775510204,0.967,"substantive"
"pl","bam_fe","classic",0.196938775510204,0.969,"substantive"
"np","bam_re","classic",0.196938775510204,0.958,"substantive"
"pl","bam_re","classic",0.196938775510204,0.955,"substantive"
"np","bam_fd","penalty",0.196938775510204,0.948,"substantive"
"pl","bam_fd","penalty",0.196938775510204,0.943,"substantive"
"np","bam_fe","penalty",0.196938775510204,0.939,"substantive"
"pl","bam_fe","penalty",0.196938775510204,0.942,"substantive"
"np","bam_re","penalty",0.196938775510204,0.933,"substantive"
"pl","bam_re","penalty",0.196938775510204,0.926,"substantive"
"np","bam_fd","classic",0.21530612244898,0.968,"substantive"
"pl","bam_fd","classic",0.21530612244898,0.96,"substantive"
"np","bam_fe","classic",0.21530612244898,0.969,"substantive"
"pl","bam_fe","classic",0.21530612244898,0.973,"substantive"
"np","bam_re","classic",0.21530612244898,0.959,"substantive"
"pl","bam_re","classic",0.21530612244898,0.962,"substantive"
"np","bam_fd","penalty",0.21530612244898,0.956,"substantive"
"pl","bam_fd","penalty",0.21530612244898,0.94,"substantive"
"np","bam_fe","penalty",0.21530612244898,0.943,"substantive"
"pl","bam_fe","penalty",0.21530612244898,0.938,"substantive"
"np","bam_re","penalty",0.21530612244898,0.924,"substantive"
"pl","bam_re","penalty",0.21530612244898,0.925,"substantive"
"np","bam_fd","classic",0.233673469387755,0.976,"substantive"
"pl","bam_fd","classic",0.233673469387755,0.953,"substantive"
"np","bam_fe","classic",0.233673469387755,0.97,"substantive"
"pl","bam_fe","classic",0.233673469387755,0.97,"substantive"
"np","bam_re","classic",0.233673469387755,0.96,"substantive"
"pl","bam_re","classic",0.233673469387755,0.961,"substantive"
"np","bam_fd","penalty",0.233673469387755,0.953,"substantive"
"pl","bam_fd","penalty",0.233673469387755,0.936,"substantive"
"np","bam_fe","penalty",0.233673469387755,0.946,"substantive"
"pl","bam_fe","penalty",0.233673469387755,0.941,"substantive"
"np","bam_re","penalty",0.233673469387755,0.933,"substantive"
"pl","bam_re","penalty",0.233673469387755,0.928,"substantive"
"np","bam_fd","classic",0.252040816326531,0.974,"substantive"
"pl","bam_fd","classic",0.252040816326531,0.955,"substantive"
"np","bam_fe","classic",0.252040816326531,0.96,"substantive"
"pl","bam_fe","classic",0.252040816326531,0.972,"substantive"
"np","bam_re","classic",0.252040816326531,0.961,"substantive"
"pl","bam_re","classic",0.252040816326531,0.96,"substantive"
"np","bam_fd","penalty",0.252040816326531,0.959,"substantive"
"pl","bam_fd","penalty",0.252040816326531,0.937,"substantive"
"np","bam_fe","penalty",0.252040816326531,0.948,"substantive"
"pl","bam_fe","penalty",0.252040816326531,0.942,"substantive"
"np","bam_re","penalty",0.252040816326531,0.927,"substantive"
"pl","bam_re","penalty",0.252040816326531,0.941,"substantive"
"np","bam_fd","classic",0.270408163265306,0.971,"substantive"
"pl","bam_fd","classic",0.270408163265306,0.955,"substantive"
"np","bam_fe","classic",0.270408163265306,0.96,"substantive"
"pl","bam_fe","classic",0.270408163265306,0.963,"substantive"
"np","bam_re","classic",0.270408163265306,0.957,"substantive"
"pl","bam_re","classic",0.270408163265306,0.962,"substantive"
"np","bam_fd","penalty",0.270408163265306,0.959,"substantive"
"pl","bam_fd","penalty",0.270408163265306,0.947,"substantive"
"np","bam_fe","penalty",0.270408163265306,0.948,"substantive"
"pl","bam_fe","penalty",0.270408163265306,0.947,"substantive"
"np","bam_re","penalty",0.270408163265306,0.94,"substantive"
"pl","bam_re","penalty",0.270408163265306,0.943,"substantive"
"np","bam_fd","classic",0.288775510204082,0.966,"substantive"
"pl","bam_fd","classic",0.288775510204082,0.954,"substantive"
"np","bam_fe","classic",0.288775510204082,0.963,"substantive"
"pl","bam_fe","classic",0.288775510204082,0.964,"substantive"
"np","bam_re","classic",0.288775510204082,0.96,"substantive"
"pl","bam_re","classic",0.288775510204082,0.963,"substantive"
"np","bam_fd","penalty",0.288775510204082,0.955,"substantive"
"pl","bam_fd","penalty",0.288775510204082,0.941,"substantive"
"np","bam_fe","penalty",0.288775510204082,0.955,"substantive"
"pl","bam_fe","penalty",0.288775510204082,0.952,"substantive"
"np","bam_re","penalty",0.288775510204082,0.946,"substantive"
"pl","bam_re","penalty",0.288775510204082,0.946,"substantive"
"np","bam_fd","classic",0.307142857142857,0.958,"substantive"
"pl","bam_fd","classic",0.307142857142857,0.957,"substantive"
"np","bam_fe","classic",0.307142857142857,0.971,"substantive"
"pl","bam_fe","classic",0.307142857142857,0.968,"substantive"
"np","bam_re","classic",0.307142857142857,0.968,"substantive"
"pl","bam_re","classic",0.307142857142857,0.963,"substantive"
"np","bam_fd","penalty",0.307142857142857,0.945,"substantive"
"pl","bam_fd","penalty",0.307142857142857,0.943,"substantive"
"np","bam_fe","penalty",0.307142857142857,0.953,"substantive"
"pl","bam_fe","penalty",0.307142857142857,0.951,"substantive"
"np","bam_re","penalty",0.307142857142857,0.946,"substantive"
"pl","bam_re","penalty",0.307142857142857,0.938,"substantive"
"np","bam_fd","classic",0.325510204081633,0.965,"substantive"
"pl","bam_fd","classic",0.325510204081633,0.96,"substantive"
"np","bam_fe","classic",0.325510204081633,0.973,"substantive"
"pl","bam_fe","classic",0.325510204081633,0.967,"substantive"
"np","bam_re","classic",0.325510204081633,0.973,"substantive"
"pl","bam_re","classic",0.325510204081633,0.961,"substantive"
"np","bam_fd","penalty",0.325510204081633,0.944,"substantive"
"pl","bam_fd","penalty",0.325510204081633,0.937,"substantive"
"np","bam_fe","penalty",0.325510204081633,0.951,"substantive"
"pl","bam_fe","penalty",0.325510204081633,0.947,"substantive"
"np","bam_re","penalty",0.325510204081633,0.949,"substantive"
"pl","bam_re","penalty",0.325510204081633,0.933,"substantive"
"np","bam_fd","classic",0.343877551020408,0.966,"substantive"
"pl","bam_fd","classic",0.343877551020408,0.963,"substantive"
"np","bam_fe","classic",0.343877551020408,0.97,"substantive"
"pl","bam_fe","classic",0.343877551020408,0.968,"substantive"
"np","bam_re","classic",0.343877551020408,0.971,"substantive"
"pl","bam_re","classic",0.343877551020408,0.962,"substantive"
"np","bam_fd","penalty",0.343877551020408,0.951,"substantive"
"pl","bam_fd","penalty",0.343877551020408,0.938,"substantive"
"np","bam_fe","penalty",0.343877551020408,0.948,"substantive"
"pl","bam_fe","penalty",0.343877551020408,0.945,"substantive"
"np","bam_re","penalty",0.343877551020408,0.947,"substantive"
"pl","bam_re","penalty",0.343877551020408,0.944,"substantive"
"np","bam_fd","classic",0.362244897959184,0.962,"substantive"
"pl","bam_fd","classic",0.362244897959184,0.966,"substantive"
"np","bam_fe","classic",0.362244897959184,0.965,"substantive"
"pl","bam_fe","classic",0.362244897959184,0.966,"substantive"
"np","bam_re","classic",0.362244897959184,0.962,"substantive"
"pl","bam_re","classic",0.362244897959184,0.964,"substantive"
"np","bam_fd","penalty",0.362244897959184,0.95,"substantive"
"pl","bam_fd","penalty",0.362244897959184,0.946,"substantive"
"np","bam_fe","penalty",0.362244897959184,0.945,"substantive"
"pl","bam_fe","penalty",0.362244897959184,0.947,"substantive"
"np","bam_re","penalty",0.362244897959184,0.947,"substantive"
"pl","bam_re","penalty",0.362244897959184,0.944,"substantive"
"np","bam_fd","classic",0.380612244897959,0.957,"substantive"
"pl","bam_fd","classic",0.380612244897959,0.968,"substantive"
"np","bam_fe","classic",0.380612244897959,0.967,"substantive"
"pl","bam_fe","classic",0.380612244897959,0.961,"substantive"
"np","bam_re","classic",0.380612244897959,0.965,"substantive"
"pl","bam_re","classic",0.380612244897959,0.959,"substantive"
"np","bam_fd","penalty",0.380612244897959,0.949,"substantive"
"pl","bam_fd","penalty",0.380612244897959,0.953,"substantive"
"np","bam_fe","penalty",0.380612244897959,0.953,"substantive"
"pl","bam_fe","penalty",0.380612244897959,0.944,"substantive"
"np","bam_re","penalty",0.380612244897959,0.952,"substantive"
"pl","bam_re","penalty",0.380612244897959,0.945,"substantive"
"np","bam_fd","classic",0.398979591836735,0.96,"substantive"
"pl","bam_fd","classic",0.398979591836735,0.964,"substantive"
"np","bam_fe","classic",0.398979591836735,0.964,"substantive"
"pl","bam_fe","classic",0.398979591836735,0.957,"substantive"
"np","bam_re","classic",0.398979591836735,0.964,"substantive"
"pl","bam_re","classic",0.398979591836735,0.96,"substantive"
"np","bam_fd","penalty",0.398979591836735,0.947,"substantive"
"pl","bam_fd","penalty",0.398979591836735,0.951,"substantive"
"np","bam_fe","penalty",0.398979591836735,0.956,"substantive"
"pl","bam_fe","penalty",0.398979591836735,0.938,"substantive"
"np","bam_re","penalty",0.398979591836735,0.952,"substantive"
"pl","bam_re","penalty",0.398979591836735,0.941,"substantive"
"np","bam_fd","classic",0.41734693877551,0.967,"substantive"
"pl","bam_fd","classic",0.41734693877551,0.96,"substantive"
"np","bam_fe","classic",0.41734693877551,0.966,"substantive"
"pl","bam_fe","classic",0.41734693877551,0.962,"substantive"
"np","bam_re","classic",0.41734693877551,0.963,"substantive"
"pl","bam_re","classic",0.41734693877551,0.964,"substantive"
"np","bam_fd","penalty",0.41734693877551,0.952,"substantive"
"pl","bam_fd","penalty",0.41734693877551,0.953,"substantive"
"np","bam_fe","penalty",0.41734693877551,0.955,"substantive"
"pl","bam_fe","penalty",0.41734693877551,0.944,"substantive"
"np","bam_re","penalty",0.41734693877551,0.953,"substantive"
"pl","bam_re","penalty",0.41734693877551,0.938,"substantive"
"np","bam_fd","classic",0.435714285714286,0.97,"substantive"
"pl","bam_fd","classic",0.435714285714286,0.966,"substantive"
"np","bam_fe","classic",0.435714285714286,0.966,"substantive"
"pl","bam_fe","classic",0.435714285714286,0.969,"substantive"
"np","bam_re","classic",0.435714285714286,0.966,"substantive"
"pl","bam_re","classic",0.435714285714286,0.97,"substantive"
"np","bam_fd","penalty",0.435714285714286,0.954,"substantive"
"pl","bam_fd","penalty",0.435714285714286,0.946,"substantive"
"np","bam_fe","penalty",0.435714285714286,0.954,"substantive"
"pl","bam_fe","penalty",0.435714285714286,0.937,"substantive"
"np","bam_re","penalty",0.435714285714286,0.953,"substantive"
"pl","bam_re","penalty",0.435714285714286,0.935,"substantive"
"np","bam_fd","classic",0.454081632653061,0.97,"substantive"
"pl","bam_fd","classic",0.454081632653061,0.965,"substantive"
"np","bam_fe","classic",0.454081632653061,0.964,"substantive"
"pl","bam_fe","classic",0.454081632653061,0.966,"substantive"
"np","bam_re","classic",0.454081632653061,0.962,"substantive"
"pl","bam_re","classic",0.454081632653061,0.966,"substantive"
"np","bam_fd","penalty",0.454081632653061,0.959,"substantive"
"pl","bam_fd","penalty",0.454081632653061,0.945,"substantive"
"np","bam_fe","penalty",0.454081632653061,0.951,"substantive"
"pl","bam_fe","penalty",0.454081632653061,0.939,"substantive"
"np","bam_re","penalty",0.454081632653061,0.947,"substantive"
"pl","bam_re","penalty",0.454081632653061,0.94,"substantive"
"np","bam_fd","classic",0.472448979591837,0.969,"substantive"
"pl","bam_fd","classic",0.472448979591837,0.956,"substantive"
"np","bam_fe","classic",0.472448979591837,0.971,"substantive"
"pl","bam_fe","classic",0.472448979591837,0.96,"substantive"
"np","bam_re","classic",0.472448979591837,0.964,"substantive"
"pl","bam_re","classic",0.472448979591837,0.962,"substantive"
"np","bam_fd","penalty",0.472448979591837,0.953,"substantive"
"pl","bam_fd","penalty",0.472448979591837,0.938,"substantive"
"np","bam_fe","penalty",0.472448979591837,0.95,"substantive"
"pl","bam_fe","penalty",0.472448979591837,0.944,"substantive"
"np","bam_re","penalty",0.472448979591837,0.948,"substantive"
"pl","bam_re","penalty",0.472448979591837,0.944,"substantive"
"np","bam_fd","classic",0.490816326530612,0.963,"substantive"
"pl","bam_fd","classic",0.490816326530612,0.958,"substantive"
"np","bam_fe","classic",0.490816326530612,0.963,"substantive"
"pl","bam_fe","classic",0.490816326530612,0.958,"substantive"
"np","bam_re","classic",0.490816326530612,0.963,"substantive"
"pl","bam_re","classic",0.490816326530612,0.956,"substantive"
"np","bam_fd","penalty",0.490816326530612,0.947,"substantive"
"pl","bam_fd","penalty",0.490816326530612,0.941,"substantive"
"np","bam_fe","penalty",0.490816326530612,0.941,"substantive"
"pl","bam_fe","penalty",0.490816326530612,0.947,"substantive"
"np","bam_re","penalty",0.490816326530612,0.939,"substantive"
"pl","bam_re","penalty",0.490816326530612,0.946,"substantive"
"np","bam_fd","classic",0.509183673469388,0.964,"substantive"
"pl","bam_fd","classic",0.509183673469388,0.962,"substantive"
"np","bam_fe","classic",0.509183673469388,0.958,"substantive"
"pl","bam_fe","classic",0.509183673469388,0.961,"substantive"
"np","bam_re","classic",0.509183673469388,0.957,"substantive"
"pl","bam_re","classic",0.509183673469388,0.963,"substantive"
"np","bam_fd","penalty",0.509183673469388,0.947,"substantive"
"pl","bam_fd","penalty",0.509183673469388,0.942,"substantive"
"np","bam_fe","penalty",0.509183673469388,0.931,"substantive"
"pl","bam_fe","penalty",0.509183673469388,0.936,"substantive"
"np","bam_re","penalty",0.509183673469388,0.934,"substantive"
"pl","bam_re","penalty",0.509183673469388,0.938,"substantive"
"np","bam_fd","classic",0.527551020408163,0.969,"substantive"
"pl","bam_fd","classic",0.527551020408163,0.958,"substantive"
"np","bam_fe","classic",0.527551020408163,0.968,"substantive"
"pl","bam_fe","classic",0.527551020408163,0.965,"substantive"
"np","bam_re","classic",0.527551020408163,0.966,"substantive"
"pl","bam_re","classic",0.527551020408163,0.965,"substantive"
"np","bam_fd","penalty",0.527551020408163,0.953,"substantive"
"pl","bam_fd","penalty",0.527551020408163,0.938,"substantive"
"np","bam_fe","penalty",0.527551020408163,0.937,"substantive"
"pl","bam_fe","penalty",0.527551020408163,0.944,"substantive"
"np","bam_re","penalty",0.527551020408163,0.937,"substantive"
"pl","bam_re","penalty",0.527551020408163,0.945,"substantive"
"np","bam_fd","classic",0.545918367346939,0.972,"substantive"
"pl","bam_fd","classic",0.545918367346939,0.973,"substantive"
"np","bam_fe","classic",0.545918367346939,0.971,"substantive"
"pl","bam_fe","classic",0.545918367346939,0.973,"substantive"
"np","bam_re","classic",0.545918367346939,0.971,"substantive"
"pl","bam_re","classic",0.545918367346939,0.975,"substantive"
"np","bam_fd","penalty",0.545918367346939,0.952,"substantive"
"pl","bam_fd","penalty",0.545918367346939,0.941,"substantive"
"np","bam_fe","penalty",0.545918367346939,0.947,"substantive"
"pl","bam_fe","penalty",0.545918367346939,0.946,"substantive"
"np","bam_re","penalty",0.545918367346939,0.944,"substantive"
"pl","bam_re","penalty",0.545918367346939,0.948,"substantive"
"np","bam_fd","classic",0.564285714285714,0.965,"substantive"
"pl","bam_fd","classic",0.564285714285714,0.968,"substantive"
"np","bam_fe","classic",0.564285714285714,0.964,"substantive"
"pl","bam_fe","classic",0.564285714285714,0.971,"substantive"
"np","bam_re","classic",0.564285714285714,0.966,"substantive"
"pl","bam_re","classic",0.564285714285714,0.97,"substantive"
"np","bam_fd","penalty",0.564285714285714,0.947,"substantive"
"pl","bam_fd","penalty",0.564285714285714,0.947,"substantive"
"np","bam_fe","penalty",0.564285714285714,0.944,"substantive"
"pl","bam_fe","penalty",0.564285714285714,0.953,"substantive"
"np","bam_re","penalty",0.564285714285714,0.944,"substantive"
"pl","bam_re","penalty",0.564285714285714,0.954,"substantive"
"np","bam_fd","classic",0.58265306122449,0.96,"substantive"
"pl","bam_fd","classic",0.58265306122449,0.962,"substantive"
"np","bam_fe","classic",0.58265306122449,0.97,"substantive"
"pl","bam_fe","classic",0.58265306122449,0.966,"substantive"
"np","bam_re","classic",0.58265306122449,0.97,"substantive"
"pl","bam_re","classic",0.58265306122449,0.962,"substantive"
"np","bam_fd","penalty",0.58265306122449,0.947,"substantive"
"pl","bam_fd","penalty",0.58265306122449,0.946,"substantive"
"np","bam_fe","penalty",0.58265306122449,0.946,"substantive"
"pl","bam_fe","penalty",0.58265306122449,0.945,"substantive"
"np","bam_re","penalty",0.58265306122449,0.94,"substantive"
"pl","bam_re","penalty",0.58265306122449,0.943,"substantive"
"np","bam_fd","classic",0.601020408163265,0.959,"substantive"
"pl","bam_fd","classic",0.601020408163265,0.962,"substantive"
"np","bam_fe","classic",0.601020408163265,0.968,"substantive"
"pl","bam_fe","classic",0.601020408163265,0.964,"substantive"
"np","bam_re","classic",0.601020408163265,0.962,"substantive"
"pl","bam_re","classic",0.601020408163265,0.963,"substantive"
"np","bam_fd","penalty",0.601020408163265,0.951,"substantive"
"pl","bam_fd","penalty",0.601020408163265,0.946,"substantive"
"np","bam_fe","penalty",0.601020408163265,0.939,"substantive"
"pl","bam_fe","penalty",0.601020408163265,0.948,"substantive"
"np","bam_re","penalty",0.601020408163265,0.946,"substantive"
"pl","bam_re","penalty",0.601020408163265,0.947,"substantive"
"np","bam_fd","classic",0.619387755102041,0.962,"substantive"
"pl","bam_fd","classic",0.619387755102041,0.962,"substantive"
"np","bam_fe","classic",0.619387755102041,0.968,"substantive"
"pl","bam_fe","classic",0.619387755102041,0.969,"substantive"
"np","bam_re","classic",0.619387755102041,0.969,"substantive"
"pl","bam_re","classic",0.619387755102041,0.968,"substantive"
"np","bam_fd","penalty",0.619387755102041,0.951,"substantive"
"pl","bam_fd","penalty",0.619387755102041,0.945,"substantive"
"np","bam_fe","penalty",0.619387755102041,0.956,"substantive"
"pl","bam_fe","penalty",0.619387755102041,0.95,"substantive"
"np","bam_re","penalty",0.619387755102041,0.951,"substantive"
"pl","bam_re","penalty",0.619387755102041,0.948,"substantive"
"np","bam_fd","classic",0.637755102040816,0.968,"substantive"
"pl","bam_fd","classic",0.637755102040816,0.966,"substantive"
"np","bam_fe","classic",0.637755102040816,0.972,"substantive"
"pl","bam_fe","classic",0.637755102040816,0.973,"substantive"
"np","bam_re","classic",0.637755102040816,0.971,"substantive"
"pl","bam_re","classic",0.637755102040816,0.969,"substantive"
"np","bam_fd","penalty",0.637755102040816,0.956,"substantive"
"pl","bam_fd","penalty",0.637755102040816,0.948,"substantive"
"np","bam_fe","penalty",0.637755102040816,0.956,"substantive"
"pl","bam_fe","penalty",0.637755102040816,0.954,"substantive"
"np","bam_re","penalty",0.637755102040816,0.952,"substantive"
"pl","bam_re","penalty",0.637755102040816,0.952,"substantive"
"np","bam_fd","classic",0.656122448979592,0.967,"substantive"
"pl","bam_fd","classic",0.656122448979592,0.967,"substantive"
"np","bam_fe","classic",0.656122448979592,0.97,"substantive"
"pl","bam_fe","classic",0.656122448979592,0.974,"substantive"
"np","bam_re","classic",0.656122448979592,0.969,"substantive"
"pl","bam_re","classic",0.656122448979592,0.973,"substantive"
"np","bam_fd","penalty",0.656122448979592,0.962,"substantive"
"pl","bam_fd","penalty",0.656122448979592,0.946,"substantive"
"np","bam_fe","penalty",0.656122448979592,0.953,"substantive"
"pl","bam_fe","penalty",0.656122448979592,0.953,"substantive"
"np","bam_re","penalty",0.656122448979592,0.947,"substantive"
"pl","bam_re","penalty",0.656122448979592,0.946,"substantive"
"np","bam_fd","classic",0.674489795918367,0.966,"substantive"
"pl","bam_fd","classic",0.674489795918367,0.959,"substantive"
"np","bam_fe","classic",0.674489795918367,0.971,"substantive"
"pl","bam_fe","classic",0.674489795918367,0.968,"substantive"
"np","bam_re","classic",0.674489795918367,0.966,"substantive"
"pl","bam_re","classic",0.674489795918367,0.969,"substantive"
"np","bam_fd","penalty",0.674489795918367,0.958,"substantive"
"pl","bam_fd","penalty",0.674489795918367,0.943,"substantive"
"np","bam_fe","penalty",0.674489795918367,0.948,"substantive"
"pl","bam_fe","penalty",0.674489795918367,0.952,"substantive"
"np","bam_re","penalty",0.674489795918367,0.946,"substantive"
"pl","bam_re","penalty",0.674489795918367,0.946,"substantive"
"np","bam_fd","classic",0.692857142857143,0.967,"substantive"
"pl","bam_fd","classic",0.692857142857143,0.956,"substantive"
"np","bam_fe","classic",0.692857142857143,0.967,"substantive"
"pl","bam_fe","classic",0.692857142857143,0.97,"substantive"
"np","bam_re","classic",0.692857142857143,0.961,"substantive"
"pl","bam_re","classic",0.692857142857143,0.97,"substantive"
"np","bam_fd","penalty",0.692857142857143,0.959,"substantive"
"pl","bam_fd","penalty",0.692857142857143,0.944,"substantive"
"np","bam_fe","penalty",0.692857142857143,0.95,"substantive"
"pl","bam_fe","penalty",0.692857142857143,0.945,"substantive"
"np","bam_re","penalty",0.692857142857143,0.938,"substantive"
"pl","bam_re","penalty",0.692857142857143,0.943,"substantive"
"np","bam_fd","classic",0.711224489795918,0.973,"substantive"
"pl","bam_fd","classic",0.711224489795918,0.962,"substantive"
"np","bam_fe","classic",0.711224489795918,0.967,"substantive"
"pl","bam_fe","classic",0.711224489795918,0.967,"substantive"
"np","bam_re","classic",0.711224489795918,0.959,"substantive"
"pl","bam_re","classic",0.711224489795918,0.962,"substantive"
"np","bam_fd","penalty",0.711224489795918,0.958,"substantive"
"pl","bam_fd","penalty",0.711224489795918,0.951,"substantive"
"np","bam_fe","penalty",0.711224489795918,0.948,"substantive"
"pl","bam_fe","penalty",0.711224489795918,0.945,"substantive"
"np","bam_re","penalty",0.711224489795918,0.938,"substantive"
"pl","bam_re","penalty",0.711224489795918,0.94,"substantive"
"np","bam_fd","classic",0.729591836734694,0.969,"substantive"
"pl","bam_fd","classic",0.729591836734694,0.969,"substantive"
"np","bam_fe","classic",0.729591836734694,0.968,"substantive"
"pl","bam_fe","classic",0.729591836734694,0.972,"substantive"
"np","bam_re","classic",0.729591836734694,0.964,"substantive"
"pl","bam_re","classic",0.729591836734694,0.964,"substantive"
"np","bam_fd","penalty",0.729591836734694,0.956,"substantive"
"pl","bam_fd","penalty",0.729591836734694,0.958,"substantive"
"np","bam_fe","penalty",0.729591836734694,0.943,"substantive"
"pl","bam_fe","penalty",0.729591836734694,0.949,"substantive"
"np","bam_re","penalty",0.729591836734694,0.934,"substantive"
"pl","bam_re","penalty",0.729591836734694,0.934,"substantive"
