"sim","method","beta_hat","se_classic_cluster","t_classic_cluster","reject_classic_cluster","se_penalty_cluster","t_penalty_cluster","reject_penalty_cluster","p_boot","reject_wild_boot","boot_success","K_smooth","smooth_edf","edf_ceiling","edf_ratio","binding_90","binding_95","error_design","rho","df_correction"
1,"bam_fe",0.999480971717474,0.0249898962266511,-0.0207695253241167,0,0.0248726341403363,-0.0208674432952304,0,NA,NA,NA,20,11.019547638708,19,0.579976191510948,0,0,"hetero_ar1",0.5,"substantive"
1,"bam_re",1.00305342031079,0.0250103881915984,0.122086082287052,0,0.0246813975001207,0.123713428738209,0,NA,NA,NA,20,10.9505938182088,19,0.576347043063622,0,0,"hetero_ar1",0.5,"substantive"
1,"bam_fd",0.981786417813069,0.0243312102443119,-0.748568690338323,0,0.0241768468854577,-0.753348121581825,0,NA,NA,NA,20,11.5469160982094,19,0.607732426221547,0,0,"hetero_ar1",0.5,"substantive"
2,"bam_fe",0.987244965822,0.0253613738371121,-0.502931515458186,0,0.0252833437612016,-0.504483675041968,0,NA,NA,NA,20,10.3809273283182,19,0.546364596227273,0,0,"hetero_ar1",0.5,"substantive"
2,"bam_re",0.989515412801745,0.0253333170435491,-0.413865550264563,0,0.0250210591687892,-0.419030510560214,0,NA,NA,NA,20,10.423029999723,19,0.548580526301208,0,0,"hetero_ar1",0.5,"substantive"
2,"bam_fd",0.968389125790497,0.0245882524699484,-1.28560881860706,0,0.0244507544682895,-1.2928383968887,0,NA,NA,NA,20,10.8410241354935,19,0.570580217657553,0,0,"hetero_ar1",0.5,"substantive"
3,"bam_fe",0.978782545143889,0.0266970333438201,-0.794749535757764,0,0.026502546591838,-0.800581739667422,0,NA,NA,NA,20,10.6720279582368,19,0.561685682012464,0,0,"hetero_ar1",0.5,"substantive"
3,"bam_re",0.984134095386705,0.0267469150557138,-0.593186338695387,0,0.026295505163492,-0.603369454766103,0,NA,NA,NA,20,10.6754822498506,19,0.56186748683424,0,0,"hetero_ar1",0.5,"substantive"
3,"bam_fd",0.983268939583736,0.0251285046410298,-0.665819978358204,0,0.0249007077059252,-0.671911040194383,0,NA,NA,NA,20,11.1273116289083,19,0.585647980468858,0,0,"hetero_ar1",0.5,"substantive"
4,"bam_fe",1.01816941822967,0.0238188203749609,0.762817719082937,0,0.0237293124590113,0.765695098037869,0,NA,NA,NA,20,10.2302041888213,19,0.538431799411648,0,0,"hetero_ar1",0.5,"substantive"
4,"bam_re",1.02328083690848,0.0237875301859119,0.978699206119031,0,0.0234395143862294,0.993230342782264,0,NA,NA,NA,20,10.2346316403893,19,0.538664823178384,0,0,"hetero_ar1",0.5,"substantive"
4,"bam_fd",0.996640639549762,0.0250382239709139,-0.134169278705249,0,0.0249268536689233,-0.134768731539759,0,NA,NA,NA,20,10.9557855362414,19,0.576620291381126,0,0,"hetero_ar1",0.5,"substantive"
5,"bam_fe",0.984877452000233,0.0241914283443623,-0.625120095618129,0,0.0238937642250903,-0.632907726773624,0,NA,NA,NA,20,10.3333501923463,19,0.543860536439278,0,0,"hetero_ar1",0.5,"substantive"
5,"bam_re",0.988738024963338,0.0241719040087637,-0.465911788851196,0,0.0235860341952567,-0.477484893960143,0,NA,NA,NA,20,10.3485619837411,19,0.544661157039004,0,0,"hetero_ar1",0.5,"substantive"
5,"bam_fd",0.997412913304641,0.0243626713260176,-0.106190600395941,0,0.0237429306864093,-0.108962399357029,0,NA,NA,NA,20,11.1103824650833,19,0.58475697184649,0,0,"hetero_ar1",0.5,"substantive"
6,"bam_fe",0.993499526957572,0.0236363657919651,-0.275019988252093,0,0.0235391671529095,-0.27615560908343,0,NA,NA,NA,20,10.9920832615576,19,0.578530697976717,0,0,"hetero_ar1",0.5,"substantive"
6,"bam_re",1.00007507540293,0.023636725280318,0.00317621844967664,0,0.02330012785634,0.00322210261626767,0,NA,NA,NA,20,10.925424480885,19,0.575022341099211,0,0,"hetero_ar1",0.5,"substantive"
6,"bam_fd",0.991665064401901,0.023455458805671,-0.355351633372621,0,0.0233015269227528,-0.35769911670298,0,NA,NA,NA,20,11.3870129775402,19,0.599316472502116,0,0,"hetero_ar1",0.5,"substantive"
7,"bam_fe",0.979978161524318,0.0258781574321022,-0.773696447601213,0,0.0257813886589433,-0.776600467125614,0,NA,NA,NA,20,10.6227668312177,19,0.55909299111672,0,0,"hetero_ar1",0.5,"substantive"
7,"bam_re",0.983434745906067,0.0258265808140591,-0.641403297370104,0,0.0254332785068015,-0.65132201062883,0,NA,NA,NA,20,10.6515276872886,19,0.560606720383609,0,0,"hetero_ar1",0.5,"substantive"
7,"bam_fd",0.961814992233521,0.0235338578778719,-1.62255623215873,0,0.0234979728346393,-1.62503412678173,0,NA,NA,NA,20,11.0715364447363,19,0.582712444459805,0,0,"hetero_ar1",0.5,"substantive"
8,"bam_fe",1.03837410067338,0.0255707639006651,1.50070216214322,0,0.0253366604916617,1.51456821572878,0,NA,NA,NA,20,10.4843258411249,19,0.5518066232171,0,0,"hetero_ar1",0.5,"substantive"
8,"bam_re",1.04385160831904,0.0256110567652976,1.71221393638302,0,0.0250266570570469,1.75219599721536,0,NA,NA,NA,20,10.4852513546116,19,0.551855334453243,0,0,"hetero_ar1",0.5,"substantive"
8,"bam_fd",1.02387261245442,0.0238816056853526,0.99962342436049,0,0.0238160205808844,1.00237621030526,0,NA,NA,NA,20,11.1878029998592,19,0.588831736834695,0,0,"hetero_ar1",0.5,"substantive"
9,"bam_fe",1.00026648706142,0.023972258324974,0.0111164771298212,0,0.0239034700830176,0.0111484675862635,0,NA,NA,NA,20,10.5564503528622,19,0.555602650150644,0,0,"hetero_ar1",0.5,"substantive"
