"sim","method","beta_hat","se_classic_cluster","t_classic_cluster","reject_classic_cluster","se_penalty_cluster","t_penalty_cluster","reject_penalty_cluster","p_boot","reject_wild_boot","boot_success","K_smooth","smooth_edf","edf_ceiling","edf_ratio","binding_90","binding_95","error_design","rho","df_correction"
1,"bam_fe",1.03789486607914,0.0401140265685779,0.944678690242193,0,0.0400648854385727,0.945837375155981,0,NA,NA,NA,10,7.53157848222714,9,0.836842053580793,0,0,"hetero_ar1",0.5,"substantive"
1,"bam_re",1.04394901247857,0.0400268058473581,1.09798949849185,0,0.0396510120086792,1.10839573196648,0,NA,NA,NA,10,7.5415423336456,9,0.837949148182844,0,0,"hetero_ar1",0.5,"substantive"
1,"bam_fd",1.06481159385163,0.0370780803391234,1.74797598092591,0,0.0369625820167953,1.75343794495145,0,NA,NA,NA,10,7.67697752894231,10,0.767697752894231,0,0,"hetero_ar1",0.5,"substantive"
2,"bam_fe",1.02442000216953,0.0355896586166264,0.686154436955595,0,0.0356575306692991,0.684848381566662,0,NA,NA,NA,10,7.46807067499829,9,0.829785630555366,0,0,"hetero_ar1",0.5,"substantive"
2,"bam_re",1.02658945058492,0.0358029179831153,0.742661550588134,0,0.0356046230106092,0.746797700315415,0,NA,NA,NA,10,7.48234863858163,9,0.831372070953514,0,0,"hetero_ar1",0.5,"substantive"
2,"bam_fd",1.0161131267222,0.0373822405866185,0.431036943461627,0,0.0374219407106572,0.430579665731084,0,NA,NA,NA,10,7.7605733355542,10,0.77605733355542,0,0,"hetero_ar1",0.5,"substantive"
3,"bam_fe",1.08086158765255,0.043419593211414,1.86232946169775,0,0.0432042124325303,1.87161350941936,0,NA,NA,NA,10,7.49317498764277,9,0.832574998626975,0,0,"hetero_ar1",0.5,"substantive"
3,"bam_re",1.07896133116088,0.0432898458159379,1.82401507033812,0,0.0425360557377056,1.85633881166114,0,NA,NA,NA,10,7.48759026123725,9,0.831954473470806,0,0,"hetero_ar1",0.5,"substantive"
3,"bam_fd",1.08538540407606,0.0430930592077223,1.98141894880273,1,0.0429525297581465,1.98790163366023,1,NA,NA,NA,10,7.74188403173334,10,0.774188403173334,0,0,"hetero_ar1",0.5,"substantive"
4,"bam_fe",1.03783251122691,0.0390049067517022,0.969942357963893,0,0.0389337669835385,0.971714636369599,0,NA,NA,NA,10,7.8253492393413,9,0.8694832488157,0,0,"hetero_ar1",0.5,"substantive"
4,"bam_re",1.04360009408306,0.0388206427062631,1.12311623516802,0,0.0384443752462395,1.13410853483243,0,NA,NA,NA,10,7.83224882958592,9,0.87024986995399,0,0,"hetero_ar1",0.5,"substantive"
4,"bam_fd",1.04179092274078,0.0378846354291845,1.10311006737527,0,0.037781216902478,1.10612961061173,0,NA,NA,NA,10,7.90709126825605,10,0.790709126825605,0,0,"hetero_ar1",0.5,"substantive"
5,"bam_fe",1.01598374164632,0.0413478259772035,0.386567885216799,0,0.0413747750289863,0.386316098036108,0,NA,NA,NA,10,7.70026800346301,9,0.855585333718113,0,0,"hetero_ar1",0.5,"substantive"
5,"bam_re",1.02582770537324,0.0413671090510928,0.624353646307319,0,0.0409731054120732,0.630357526320957,0,NA,NA,NA,10,7.68853498522937,9,0.854281665025485,0,0,"hetero_ar1",0.5,"substantive"
5,"bam_fd",1.03342465348411,0.0398247939851655,0.8392925647415,0,0.0398219087650999,0.839353374075452,0,NA,NA,NA,10,7.8608639564531,10,0.78608639564531,0,0,"hetero_ar1",0.5,"substantive"
6,"bam_fe",1.04502449707221,0.0361677902156088,1.24487829651209,0,0.0360896855826418,1.24757243919768,0,NA,NA,NA,10,7.52406129452201,9,0.836006810502445,0,0,"hetero_ar1",0.5,"substantive"
6,"bam_re",1.04874003878039,0.036257193653026,1.34428602629383,0,0.0358339895559555,1.36016221984671,0,NA,NA,NA,10,7.5196225853886,9,0.835513620598733,0,0,"hetero_ar1",0.5,"substantive"
6,"bam_fd",1.05663133355946,0.0362169401569419,1.56366974443603,0,0.0359603667921565,1.57482636055349,0,NA,NA,NA,10,7.66107331215671,10,0.766107331215671,0,0,"hetero_ar1",0.5,"substantive"
7,"bam_fe",1.09162129865409,0.036661036597673,2.49914642784289,1,0.0364034778071671,2.51682817612699,1,NA,NA,NA,10,7.44576460556233,9,0.827307178395815,0,0,"hetero_ar1",0.5,"substantive"
7,"bam_re",1.09651346050795,0.0365684721894496,2.63925328922547,1,0.0360488373151423,2.67729745800745,1,NA,NA,NA,10,7.44683764155903,9,0.82742640461767,0,0,"hetero_ar1",0.5,"substantive"
7,"bam_fd",1.07763400072722,0.0365232352348997,2.12560580211234,1,0.036260917909258,2.14098277714573,1,NA,NA,NA,10,7.69508021630156,10,0.769508021630156,0,0,"hetero_ar1",0.5,"substantive"
8,"bam_fe",1.02864169740492,0.0428854727236861,0.66786479397019,0,0.0429519684701856,0.666830844430332,0,NA,NA,NA,10,7.58767380048377,9,0.843074866720419,0,0,"hetero_ar1",0.5,"substantive"
8,"bam_re",1.03700435830005,0.0428367014327209,0.863847053166969,0,0.0422524678454012,0.875791644536494,0,NA,NA,NA,10,7.59730098566882,9,0.844144553963203,0,0,"hetero_ar1",0.5,"substantive"
8,"bam_fd",1.04380240839105,0.0389892288448061,1.12344895472037,0,0.0389593883551647,1.12430944735928,0,NA,NA,NA,10,7.6813582408253,10,0.76813582408253,0,0,"hetero_ar1",0.5,"substantive"
9,"bam_fe",1.02471613875812,0.0379248318880382,0.651713864707101,0,0.0376619679825419,0.656262539694622,0,NA,NA,NA,10,7.33421375751468,9,0.814912639723853,0,0,"hetero_ar1",0.5,"substantive"
9,"bam_re",1.02718828281894,0.0379973847857875,0.715530370635108,0,0.037250828302758,0.72987055745352,0,NA,NA,NA,10,7.33274483038675,9,0.814749425598528,0,0,"hetero_ar1",0.5,"substantive"
9,"bam_fd",1.01003679290167,0.0359429388689329,0.27924241081859,0,0.0358029123175421,0.280334538504801,0,NA,NA,NA,10,7.60594561154305,10,0.760594561154305,0,0,"hetero_ar1",0.5,"substantive"
10,"bam_fe",1.04646584070574,0.0373997223177664,1.24241138238792,0,0.0373971867857282,1.2424956179718,0,NA,NA,NA,10,7.51978618707363,9,0.835531798563736,0,0,"hetero_ar1",0.5,"substantive"
10,"bam_re",1.04889898997986,0.0374112523987239,1.30706637293787,0,0.0371222643725213,1.317241574737,0,NA,NA,NA,10,7.5314151423609,9,0.836823904706767,0,0,"hetero_ar1",0.5,"substantive"
10,"bam_fd",1.06343423285283,0.0352696385262667,1.79855069412159,0,0.0352015624189545,1.80202890138416,0,NA,NA,NA,10,7.86790296766432,10,0.786790296766432,0,0,"hetero_ar1",0.5,"substantive"
11,"bam_fe",0.980081965770743,0.0367272520493555,-0.542323019497623,0,0.0365374379553863,-0.545140418810358,0,NA,NA,NA,10,7.5553066797065,9,0.839478519967388,0,0,"hetero_ar1",0.5,"substantive"
11,"bam_re",0.980546150402275,0.0366412176722263,-0.530928032243604,0,0.036082882516959,-0.539143445332599,0,NA,NA,NA,10,7.54040444408686,9,0.837822716009651,0,0,"hetero_ar1",0.5,"substantive"
11,"bam_fd",0.97752795923423,0.037328217697186,-0.602012154667233,0,0.0371737878422267,-0.604513074135639,0,NA,NA,NA,10,7.74244900668452,10,0.774244900668452,0,0,"hetero_ar1",0.5,"substantive"
