"sim","method","beta_hat","se_classic_cluster","t_classic_cluster","reject_classic_cluster","se_penalty_cluster","t_penalty_cluster","reject_penalty_cluster","p_boot","reject_wild_boot","boot_success","K_smooth","smooth_edf","edf_ceiling","edf_ratio","binding_90","binding_95","error_design","rho","df_correction"
1,"bam_fe",1.07581712081747,0.0264321304597169,2.86836965083159,1,0.0258289674231256,2.93535237299466,1,NA,NA,NA,40,10.2480535848099,39,0.262770604738714,0,0,"hetero_ar1",0.5,"substantive"
1,"bam_re",1.07889711051666,0.0264929763112784,2.97803876731925,1,0.0258090079712426,3.05696021344825,1,NA,NA,NA,40,10.2565184264099,39,0.262987651959227,0,0,"hetero_ar1",0.5,"substantive"
1,"bam_fd",1.06750647582157,0.0244100985298628,2.76551427020996,1,0.0241942259570702,2.79018952461422,1,NA,NA,NA,40,11.346580668292,39,0.290937965853641,0,0,"hetero_ar1",0.5,"substantive"
2,"bam_fe",1.08458292011763,0.027526092814943,3.07282696045095,1,0.0273329475366731,3.09454075540684,1,NA,NA,NA,40,10.4438791630009,39,0.267791773410278,0,0,"hetero_ar1",0.5,"substantive"
2,"bam_re",1.08541745352705,0.0275277851588619,3.10295408926335,1,0.0272251113615165,3.13745102426996,1,NA,NA,NA,40,10.4715328276006,39,0.26850084173335,0,0,"hetero_ar1",0.5,"substantive"
2,"bam_fd",1.12393430206463,0.0238554211497616,5.19522591056296,1,0.024152940436059,5.13123039377872,1,NA,NA,NA,40,11.9997014018374,39,0.307684651329164,0,0,"hetero_ar1",0.5,"substantive"
3,"bam_fe",1.07880882465185,0.0277865298567855,2.83622406461115,1,0.0276478288523203,2.8504525643878,1,NA,NA,NA,40,10.2899631565047,39,0.263845209141146,0,0,"hetero_ar1",0.5,"substantive"
3,"bam_re",1.08090351314559,0.02778989997129,2.91125600412986,1,0.0275585883795597,2.93569148141103,1,NA,NA,NA,40,10.2726795848264,39,0.263402040636574,0,0,"hetero_ar1",0.5,"substantive"
3,"bam_fd",1.07901344531485,0.0237351381156598,3.32896505298701,1,0.0232692398104842,3.39561781813135,1,NA,NA,NA,40,11.2245719596992,39,0.287809537428185,0,0,"hetero_ar1",0.5,"substantive"
4,"bam_fe",1.01924054798546,0.0303123713669328,0.634742420926046,0,0.0297853445574081,0.645973658232226,0,NA,NA,NA,40,10.5826253139937,39,0.271349367025479,0,0,"hetero_ar1",0.5,"substantive"
4,"bam_re",1.01893668062526,0.0303235519093007,0.62448754954253,0,0.029683901044394,0.637944473569831,0,NA,NA,NA,40,10.6178339349027,39,0.272252152176993,0,0,"hetero_ar1",0.5,"substantive"
4,"bam_fd",1.04090109211355,0.0264968413566721,1.54362142879545,0,0.0261999573154969,1.56111292934665,0,NA,NA,NA,40,12.0703768710646,39,0.30949684284781,0,0,"hetero_ar1",0.5,"substantive"
