"sim","method","beta_hat","se_classic_cluster","t_classic_cluster","reject_classic_cluster","se_penalty_cluster","t_penalty_cluster","reject_penalty_cluster","p_boot","reject_wild_boot","boot_success","K_smooth","smooth_edf","edf_ceiling","edf_ratio","binding_90","binding_95","error_design","rho","df_correction"
4,"bam_re",1.04287435054571,0.0388042122517998,1.1048890843988,0,0.0382507937253262,1.12087479422212,0,NA,NA,NA,20,9.39674474338189,19,0.494565512809573,0,0,"hetero_ar1",0.5,"substantive"
4,"bam_fd",1.04133237250187,0.037668538552505,1.09726509416495,0,0.0374600907492946,1.10337085882924,0,NA,NA,NA,20,9.69023939107278,20,0.484511969553639,0,0,"hetero_ar1",0.5,"substantive"
5,"bam_fe",1.0164229278965,0.0415036929066933,0.395697990861134,0,0.0413690025950974,0.396986315025209,0,NA,NA,NA,20,9.1715432160238,19,0.482712800843358,0,0,"hetero_ar1",0.5,"substantive"
5,"bam_re",1.02628565558848,0.0414773031537053,0.63373588902526,0,0.0409598267623409,0.641742352598304,0,NA,NA,NA,20,9.14745697845176,19,0.48144510412904,0,0,"hetero_ar1",0.5,"substantive"
5,"bam_fd",1.03371659722931,0.0404330023267896,0.833888044147764,0,0.0396640858274205,0.850053556661066,0,NA,NA,NA,20,9.84368659458575,20,0.492184329729287,0,0,"hetero_ar1",0.5,"substantive"
6,"bam_fe",1.04524167267655,0.0364904325071937,1.23982286775108,0,0.0361112583261747,1.2528412127847,0,NA,NA,NA,20,8.65144252244984,19,0.455339080128939,0,0,"hetero_ar1",0.5,"substantive"
6,"bam_re",1.04893666204573,0.036549705397872,1.33890715432627,0,0.035858134965462,1.36472970757858,0,NA,NA,NA,20,8.64302709314325,19,0.454896162797013,0,0,"hetero_ar1",0.5,"substantive"
6,"bam_fd",1.05615807827846,0.0366651405874081,1.53164770075213,0,0.0359710903727195,1.56120033328341,0,NA,NA,NA,20,8.99641530857247,20,0.449820765428624,0,0,"hetero_ar1",0.5,"substantive"
7,"bam_fe",1.09171702223695,0.0375725199781136,2.44106656381789,1,0.0365163467882792,2.51167026013652,1,NA,NA,NA,20,8.57879480400181,19,0.451515516000095,0,0,"hetero_ar1",0.5,"substantive"
7,"bam_re",1.09667592555499,0.037467357626783,2.58027071238888,1,0.03615159347397,2.6741815855115,1,NA,NA,NA,20,8.58576779129186,19,0.451882515331151,0,0,"hetero_ar1",0.5,"substantive"
7,"bam_fd",1.07760239099543,0.037169589708077,2.08779251008431,1,0.0363016795484058,2.1377080058225,1,NA,NA,NA,20,9.06698215481133,20,0.453349107740566,0,0,"hetero_ar1",0.5,"substantive"
8,"bam_fe",1.02714056192819,0.043792594428935,0.619752318448067,0,0.0430975823742741,0.629746738285467,0,NA,NA,NA,20,9.1616095238546,19,0.482189974939716,0,0,"hetero_ar1",0.5,"substantive"
8,"bam_re",1.03557722382203,0.043725866900031,0.813642503723775,0,0.0423718988526925,0.839641951042112,0,NA,NA,NA,20,9.17377483148416,19,0.48283025428864,0,0,"hetero_ar1",0.5,"substantive"
8,"bam_fd",1.04013394173672,0.0397975457206058,1.00845268244608,0,0.0391008693672059,1.02642070077285,0,NA,NA,NA,20,9.73836922926811,20,0.486918461463405,0,0,"hetero_ar1",0.5,"substantive"
9,"bam_fe",1.02514387973193,0.0383600289976191,0.65547082181531,0,0.0377180214701765,0.666627748536856,0,NA,NA,NA,20,8.56367599990988,19,0.450719789468941,0,0,"hetero_ar1",0.5,"substantive"
9,"bam_re",1.02756058336551,0.0384130946790689,0.717478859638207,0,0.0372933706904319,0.739020980277973,0,NA,NA,NA,20,8.52215247375969,19,0.448534340724194,0,0,"hetero_ar1",0.5,"substantive"
9,"bam_fd",1.01079554148098,0.0363431835933791,0.297044463736608,0,0.0357301416077027,0.302141021424026,0,NA,NA,NA,20,9.15954685758316,20,0.457977342879158,0,0,"hetero_ar1",0.5,"substantive"
10,"bam_fe",1.0458050513263,0.03816078369423,1.20031736489806,0,0.037384700236069,1.2252352175372,0,NA,NA,NA,20,8.85825859153926,19,0.466224136396803,0,0,"hetero_ar1",0.5,"substantive"
10,"bam_re",1.04828130619632,0.0381965976100666,1.26402112275025,0,0.0371242037579044,1.30053445755146,0,NA,NA,NA,20,8.85565043642521,19,0.466086865075011,0,0,"hetero_ar1",0.5,"substantive"
10,"bam_fd",1.06293465356745,0.0359800345845483,1.74915489365533,0,0.0351719634583462,1.78934149189549,0,NA,NA,NA,20,9.62918785024157,20,0.481459392512078,0,0,"hetero_ar1",0.5,"substantive"
11,"bam_fe",0.981006939823136,0.0369347516082559,-0.514232784839376,0,0.0365424340971295,-0.519753559009798,0,NA,NA,NA,20,9.192978746867,19,0.483840986677211,0,0,"hetero_ar1",0.5,"substantive"
11,"bam_re",0.981476255283736,0.0368339162555626,-0.502899137516137,0,0.0360866309748417,-0.513313219213457,0,NA,NA,NA,20,9.14498575660928,19,0.481315039821541,0,0,"hetero_ar1",0.5,"substantive"
11,"bam_fd",0.979077503406604,0.0373641090374496,-0.559962411319002,0,0.0369737464617128,-0.565874399962745,0,NA,NA,NA,20,9.62635127737552,20,0.481317563868776,0,0,"hetero_ar1",0.5,"substantive"
12,"bam_fe",1.1084133361123,0.039671142325483,2.73280096708138,1,0.0391053601662993,2.77233953737454,1,NA,NA,NA,20,9.26454429653884,19,0.487607594554676,0,0,"hetero_ar1",0.5,"substantive"
12,"bam_re",1.11800759863914,0.0398755071846713,2.9594005686906,1,0.0389261708724291,3.03157479901845,1,NA,NA,NA,20,9.30774068508287,19,0.489881088688572,0,0,"hetero_ar1",0.5,"substantive"
12,"bam_fd",1.08576294757822,0.0405722365273403,2.11383337274078,1,0.0399778509478538,2.14526157721914,1,NA,NA,NA,20,9.39930990463032,20,0.469965495231516,0,0,"hetero_ar1",0.5,"substantive"
13,"bam_fe",1.03075646473565,0.0344775580559842,0.892072016402812,0,0.0344145027452465,0.893706498197046,0,NA,NA,NA,20,8.8211434633227,19,0.464270708595932,0,0,"hetero_ar1",0.5,"substantive"
13,"bam_re",1.03399952110438,0.0345400918900941,0.984349468801764,0,0.0341631140414399,0.995211416123741,0,NA,NA,NA,20,8.87315890922302,19,0.467008363643317,0,0,"hetero_ar1",0.5,"substantive"
13,"bam_fd",1.02998628097866,0.0308141397695952,0.973133801653203,0,0.0304549910159159,0.984609746329867,0,NA,NA,NA,20,9.8676586030441,20,0.493382930152205,0,0,"hetero_ar1",0.5,"substantive"
14,"bam_fe",1.11568155613497,0.040335244242668,2.86800187545664,1,0.0394823594936823,2.92995549451608,1,NA,NA,NA,20,8.72345438956206,19,0.459129178398003,0,0,"hetero_ar1",0.5,"substantive"
14,"bam_re",1.11642580412894,0.0403615735084426,2.88457049635551,1,0.0389042176849497,2.99262679105298,1,NA,NA,NA,20,8.74406461194481,19,0.460213926944463,0,0,"hetero_ar1",0.5,"substantive"
14,"bam_fd",1.06498533932276,0.0395983981034329,1.64111030837689,0,0.0385356163495693,1.68637082986431,0,NA,NA,NA,20,9.17982471210837,20,0.458991235605418,0,0,"hetero_ar1",0.5,"substantive"
15,"bam_fe",1.00220040766578,0.0448860092650825,0.0490221274246351,0,0.0442838878464785,0.0496886739801281,0,NA,NA,NA,20,8.95978101007887,19,0.471567421583099,0,0,"hetero_ar1",0.5,"substantive"
15,"bam_re",1.01785219895791,0.045195076287052,0.395003182305103,0,0.0439454204599419,0.406235707180922,0,NA,NA,NA,20,9.02747117526159,19,0.475130061855873,0,0,"hetero_ar1",0.5,"substantive"
15,"bam_fd",1.01089720126719,0.0391461017987621,0.278372577765457,0,0.038930216348262,0.279916278134861,0,NA,NA,NA,20,9.58485246866513,20,0.479242623433256,0,0,"hetero_ar1",0.5,"substantive"
16,"bam_fe",1.06263892477951,0.0390706938478959,1.60322017887286,0,0.0380495507226179,1.64624610777009,0,NA,NA,NA,20,9.58969728893303,19,0.504720909943843,0,0,"hetero_ar1",0.5,"substantive"
16,"bam_re",1.06486069371578,0.0391619256495775,1.65621819254122,0,0.0378794745056475,1.71229127547972,0,NA,NA,NA,20,9.5628181772793,19,0.503306219856805,0,0,"hetero_ar1",0.5,"substantive"
16,"bam_fd",1.06643303204027,0.0352771678750649,1.8831736231078,0,0.034231511866049,1.94069815847535,0,NA,NA,NA,20,10.5111177930517,20,0.525555889652587,0,0,"hetero_ar1",0.5,"substantive"
17,"bam_fe",1.07607744475543,0.0372279452787441,2.04355744551048,1,0.0360438948582881,2.11068878806089,1,NA,NA,NA,20,8.79682687100199,19,0.462990887947473,0,0,"hetero_ar1",0.5,"substantive"
17,"bam_re",1.07645081132258,0.037180309348868,2.05621773087554,1,0.0357423617231777,2.13894123490459,1,NA,NA,NA,20,8.80674509319116,19,0.46351289964164,0,0,"hetero_ar1",0.5,"substantive"
17,"bam_fd",1.0809252383262,0.0363130763967795,2.22854261759484,1,0.0355066456934568,2.27915751391614,1,NA,NA,NA,20,9.26520678890732,20,0.463260339445366,0,0,"hetero_ar1",0.5,"substantive"
18,"bam_fe",1.05567132479509,0.039006988912832,1.42721410564392,0,0.0378067973071365,1.47252157708109,0,NA,NA,NA,20,9.25784735502463,19,0.487255123948665,0,0,"hetero_ar1",0.5,"substantive"
18,"bam_re",1.06135998168108,0.039003693237126,1.57318388563959,0,0.0372172953961398,1.64869534521417,0,NA,NA,NA,20,9.25939331658991,19,0.487336490346837,0,0,"hetero_ar1",0.5,"substantive"
18,"bam_fd",1.05130026951501,0.0368168140392856,1.39339241739578,0,0.0363676137958294,1.41060312076054,0,NA,NA,NA,20,9.81372397121044,20,0.490686198560522,0,0,"hetero_ar1",0.5,"substantive"
19,"bam_fe",1.05059399923589,0.0408422423196279,1.2387664428399,0,0.0402486283465877,1.2570366075638,0,NA,NA,NA,20,8.75621986033582,19,0.46085367685978,0,0,"hetero_ar1",0.5,"substantive"
19,"bam_re",1.05480084516378,0.0409569386178678,1.33801126287975,0,0.0399139830646552,1.37297360363689,0,NA,NA,NA,20,8.76295360942398,19,0.461208084706525,0,0,"hetero_ar1",0.5,"substantive"
19,"bam_fd",1.02871930127571,0.0373655662510262,0.768603400327862,0,0.0365335799974726,0.786106953594516,0,NA,NA,NA,20,9.16290875456004,20,0.458145437728002,0,0,"hetero_ar1",0.5,"substantive"
20,"bam_fe",1.0755225374583,0.0404495926287331,1.8670778257642,0,0.0397502629887222,1.89992547922839,0,NA,NA,NA,20,9.05126602455683,19,0.476382422345096,0,0,"hetero_ar1",0.5,"substantive"
20,"bam_re",1.07926031100435,0.040411512916025,1.96132995983233,1,0.0393097468415969,2.01630174123836,1,NA,NA,NA,20,9.10099599535599,19,0.478999789229262,0,0,"hetero_ar1",0.5,"substantive"
20,"bam_fd",1.07337888131638,0.0376324202787665,1.94988472101488,0,0.0367859548246268,1.99475266215607,1,NA,NA,NA,20,9.50219323279642,20,0.475109661639821,0,0,"hetero_ar1",0.5,"substantive"
21,"bam_fe",1.13798223523036,0.0409865023972774,3.36652866577672,1,0.0402383896607261,3.42911921659319,1,NA,NA,NA,20,9.1487982300157,19,0.481515696316616,0,0,"hetero_ar1",0.5,"substantive"
21,"bam_re",1.13929567013144,0.0409859631193039,3.3986189302414,1,0.0399486674164313,3.48686649993608,1,NA,NA,NA,20,9.13107546752677,19,0.480582919343514,0,0,"hetero_ar1",0.5,"substantive"
21,"bam_fd",1.12021297691012,0.043080864456157,2.79040308098878,1,0.0417937958363608,2.87633545851643,1,NA,NA,NA,20,9.60911234604965,20,0.480455617302482,0,0,"hetero_ar1",0.5,"substantive"
22,"bam_fe",1.06209666654815,0.0432757924380744,1.43490536047383,0,0.0421751375826268,1.47235243575649,0,NA,NA,NA,20,8.9770491106377,19,0.472476268980931,0,0,"hetero_ar1",0.5,"substantive"
22,"bam_re",1.06832470557679,0.0431990262081228,1.58162605906005,0,0.0416490918125587,1.64048488462317,0,NA,NA,NA,20,8.96317365315342,19,0.471745981744917,0,0,"hetero_ar1",0.5,"substantive"
22,"bam_fd",1.06218236324639,0.038212781884806,1.62726606594198,0,0.0369275871212982,1.68389998084991,0,NA,NA,NA,20,9.32961660545799,20,0.4664808302729,0,0,"hetero_ar1",0.5,"substantive"
23,"bam_fe",1.12441183061591,0.0426347267737008,2.91808673423129,1,0.0420354398100131,2.95968904282229,1,NA,NA,NA,20,9.67750883400681,19,0.509342570210885,0,0,"hetero_ar1",0.5,"substantive"
23,"bam_re",1.12882595718401,0.0423842051114227,3.03948031690917,1,0.041405638091308,3.11131437945534,1,NA,NA,NA,20,9.8556697329934,19,0.518719459631231,0,0,"hetero_ar1",0.5,"substantive"
23,"bam_fd",1.14851956092204,0.037851018315401,3.92379300563253,1,0.0368275826655305,4.03283490721885,1,NA,NA,NA,20,10.0567724724152,20,0.502838623620759,0,0,"hetero_ar1",0.5,"substantive"
24,"bam_fe",1.06959251495405,0.0376416944172869,1.84881461983511,0,0.0372484895404218,1.86833119443741,0,NA,NA,NA,20,8.77942322658437,19,0.462074906662335,0,0,"hetero_ar1",0.5,"substantive"
24,"bam_re",1.07322990285517,0.0374678331275405,1.95447392449675,0,0.0368000244259102,1.9899416915499,1,NA,NA,NA,20,8.78257702132876,19,0.462240895859408,0,0,"hetero_ar1",0.5,"substantive"
24,"bam_fd",1.0450092635265,0.0359574851956569,1.25173557832517,0,0.034754285591507,1.2950708886821,0,NA,NA,NA,20,9.28414938679238,20,0.464207469339619,0,0,"hetero_ar1",0.5,"substantive"
25,"bam_fe",1.09835303098651,0.0371115250024588,2.65020181682101,1,0.0363996943451586,2.70202903502118,1,NA,NA,NA,20,8.84562812527883,19,0.465559375014675,0,0,"hetero_ar1",0.5,"substantive"
25,"bam_re",1.10079911251807,0.0371899804393596,2.71038358523557,1,0.0361811169397778,2.78595911469092,1,NA,NA,NA,20,8.8223391790113,19,0.464333641000595,0,0,"hetero_ar1",0.5,"substantive"
25,"bam_fd",1.10653450828407,0.0368619011007016,2.89009804440191,1,0.0357844243255542,2.97711952314394,1,NA,NA,NA,20,9.09042653312638,20,0.454521326656319,0,0,"hetero_ar1",0.5,"substantive"
26,"bam_fe",0.977761645039443,0.0373861024139979,-0.594829455991398,0,0.0365244782894391,-0.608861673103957,0,NA,NA,NA,20,8.71442410902507,19,0.458653900475004,0,0,"hetero_ar1",0.5,"substantive"
26,"bam_re",0.984107221691354,0.0372886580874146,-0.426209446083813,0,0.0360960934535802,-0.44029081233081,0,NA,NA,NA,20,8.72986047967013,19,0.45946634103527,0,0,"hetero_ar1",0.5,"substantive"
26,"bam_fd",0.984218078447192,0.0361220143798384,-0.436905909699677,0,0.0356914829970977,-0.442176122356458,0,NA,NA,NA,20,9.2654685089478,20,0.46327342544739,0,0,"hetero_ar1",0.5,"substantive"
27,"bam_fe",1.12660056291651,0.0392859982282917,3.22253649203032,1,0.0388691520112433,3.25709608688885,1,NA,NA,NA,20,9.09964840009021,19,0.478928863162643,0,0,"hetero_ar1",0.5,"substantive"
27,"bam_re",1.12744790858454,0.0393035583775678,3.24265572496559,1,0.0385043985368034,3.30995713289021,1,NA,NA,NA,20,9.07914737639081,19,0.477849861915306,0,0,"hetero_ar1",0.5,"substantive"
27,"bam_fd",1.1459829208521,0.0318462519964148,4.58399063313748,1,0.0310524213069281,4.70117674268225,1,NA,NA,NA,20,9.95347499881531,20,0.497673749940766,0,0,"hetero_ar1",0.5,"substantive"
28,"bam_fe",1.00046214499771,0.0418805347449502,0.0110348399446403,0,0.0416675094762147,0.0110912555973685,0,NA,NA,NA,20,8.89378902115276,19,0.46809415900804,0,0,"hetero_ar1",0.5,"substantive"
28,"bam_re",1.00464799335885,0.0419106029530244,0.110902564777162,0,0.0413019199754995,0.112536980401998,0,NA,NA,NA,20,8.90809041251795,19,0.468846863816734,0,0,"hetero_ar1",0.5,"substantive"
28,"bam_fd",1.03000179779943,0.034034958909058,0.881499457061019,0,0.0335117788530418,0.895261273088326,0,NA,NA,NA,20,9.42203560359424,20,0.471101780179712,0,0,"hetero_ar1",0.5,"substantive"
29,"bam_fe",1.08102836498111,0.0336699714780923,2.40654688507329,1,0.0336371000375068,2.4088986532953,1,NA,NA,NA,20,9.57642458748452,19,0.504022346709712,0,0,"hetero_ar1",0.5,"substantive"
29,"bam_re",1.08334327895814,0.0336425404670604,2.47731823462441,1,0.0332230224644264,2.50860014459486,1,NA,NA,NA,20,9.68860065402726,19,0.509926350211961,0,0,"hetero_ar1",0.5,"substantive"
29,"bam_fd",1.05403715851485,0.0352573383779989,1.5326499673773,0,0.0358525152540064,1.50720690395109,0,NA,NA,NA,20,9.97534746855168,20,0.498767373427584,0,0,"hetero_ar1",0.5,"substantive"
30,"bam_fe",0.997566511842174,0.042964638417431,-0.0566393259075638,0,0.04171216510653,-0.0583400106805904,0,NA,NA,NA,20,8.64049320465277,19,0.454762800244883,0,0,"hetero_ar1",0.5,"substantive"
30,"bam_re",0.99942985043529,0.0429555481051274,-0.0132730133791926,0,0.0413553147676515,-0.0137866092402683,0,NA,NA,NA,20,8.68574194904626,19,0.457144313107698,0,0,"hetero_ar1",0.5,"substantive"
30,"bam_fd",1.00588144803967,0.0416790302621459,0.141112881050092,0,0.0409753610993577,0.143536210099625,0,NA,NA,NA,20,9.04760628660429,20,0.452380314330215,0,0,"hetero_ar1",0.5,"substantive"
31,"bam_fe",1.08620708595082,0.0426277732825999,2.02232205232285,1,0.0415991704626608,2.07232704383371,1,NA,NA,NA,20,9.46631025168236,19,0.498226855351703,0,0,"hetero_ar1",0.5,"substantive"
31,"bam_re",1.09568825759039,0.0426836914097581,2.24179902042202,1,0.0412743333888511,2.31834774141351,1,NA,NA,NA,20,9.52128372213793,19,0.501120195901997,0,0,"hetero_ar1",0.5,"substantive"
31,"bam_fd",1.07876793302616,0.0376134164359005,2.09414460290774,1,0.03656475950097,2.15420350362411,1,NA,NA,NA,20,10.2271041789196,20,0.51135520894598,0,0,"hetero_ar1",0.5,"substantive"
32,"bam_fe",1.05442391913482,0.0376856873513491,1.44415354899629,0,0.0364494980286377,1.4931321987495,0,NA,NA,NA,20,9.8045773208002,19,0.516030385305274,0,0,"hetero_ar1",0.5,"substantive"
32,"bam_re",1.05895085761204,0.0377546423194828,1.5614201059884,0,0.0361336227664892,1.6314682309329,0,NA,NA,NA,20,9.80115193944252,19,0.515850102075922,0,0,"hetero_ar1",0.5,"substantive"
32,"bam_fd",1.05054046193643,0.038739492857772,1.30462373686685,0,0.0380845418001803,1.32705973467151,0,NA,NA,NA,20,10.249970567442,20,0.512498528372098,0,0,"hetero_ar1",0.5,"substantive"
33,"bam_fe",1.06674834052981,0.0428400110165375,1.5580841121642,0,0.0423921321175889,1.57454549218372,0,NA,NA,NA,20,9.41464079749917,19,0.495507410394693,0,0,"hetero_ar1",0.5,"substantive"
33,"bam_re",1.07320598553754,0.0428858642218858,1.706995693471,0,0.0419923516859044,1.74331711843884,0,NA,NA,NA,20,9.2713352082116,19,0.487965010958505,0,0,"hetero_ar1",0.5,"substantive"
33,"bam_fd",1.03643237500377,0.0441012740593143,0.826107086039542,0,0.0432985769486842,0.841421995160478,0,NA,NA,NA,20,9.97308955046602,20,0.498654477523301,0,0,"hetero_ar1",0.5,"substantive"
34,"bam_fe",1.08324397390278,0.0369844878263967,2.25078076769697,1,0.0367846474453163,2.26300861049508,1,NA,NA,NA,20,8.61903193239249,19,0.453633259599605,0,0,"hetero_ar1",0.5,"substantive"
34,"bam_re",1.0863961176676,0.036969848705697,2.33693457485754,1,0.0364541123325245,2.36999647336118,1,NA,NA,NA,20,8.65274901435421,19,0.455407842860748,0,0,"hetero_ar1",0.5,"substantive"
34,"bam_fd",1.09744284535158,0.034956179742364,2.78757135561615,1,0.0341058198143545,2.8570738332046,1,NA,NA,NA,20,9.23738243980282,20,0.461869121990141,0,0,"hetero_ar1",0.5,"substantive"
35,"bam_fe",1.083356773122,0.0424632069172035,1.96303527626949,1,0.0426833406850154,1.95291117762169,0,NA,NA,NA,20,8.22918609808285,19,0.433115057793834,0,0,"hetero_ar1",0.5,"substantive"
35,"bam_re",1.08017964174265,0.0424250808634641,1.88991134750428,0,0.0420590777320484,1.90635758238588,0,NA,NA,NA,20,8.29393323932549,19,0.436522802069763,0,0,"hetero_ar1",0.5,"substantive"
35,"bam_fd",1.08428859734599,0.0404127348212629,2.08569397044714,1,0.0401722008292992,2.09818221571052,1,NA,NA,NA,20,8.67620556224386,20,0.433810278112193,0,0,"hetero_ar1",0.5,"substantive"
36,"bam_fe",1.02957220668367,0.0458124042901622,0.645506542210123,0,0.0448542373356036,0.659295719653257,0,NA,NA,NA,20,9.06284108460954,19,0.476991636032081,0,0,"hetero_ar1",0.5,"substantive"
36,"bam_re",1.04197401222146,0.0459137125755422,0.914193382911431,0,0.0442877178431724,0.947757397888339,0,NA,NA,NA,20,9.18684503167919,19,0.483518159562063,0,0,"hetero_ar1",0.5,"substantive"
36,"bam_fd",1.06253696613732,0.0443002629278238,1.41166128605629,0,0.0430857747687264,1.451452746829,0,NA,NA,NA,20,9.20740728292368,20,0.460370364146184,0,0,"hetero_ar1",0.5,"substantive"
37,"bam_fe",1.0270290043173,0.0393673626194622,0.686584076728095,0,0.0384660304893782,0.702672045267766,0,NA,NA,NA,20,8.76814437453844,19,0.461481282870444,0,0,"hetero_ar1",0.5,"substantive"
37,"bam_re",1.02847213896393,0.0393393364919826,0.723757477956887,0,0.0380543321116859,0.748197048377345,0,NA,NA,NA,20,8.78597791495764,19,0.462419890260929,0,0,"hetero_ar1",0.5,"substantive"
37,"bam_fd",1.04616555449563,0.0414472794710176,1.11383799093283,0,0.0403903433064197,1.14298494928346,0,NA,NA,NA,20,9.08666938918456,20,0.454333469459228,0,0,"hetero_ar1",0.5,"substantive"
38,"bam_fe",1.03352811737445,0.0386850037005051,0.866695467680962,0,0.03806248859016,0.880870342858161,0,NA,NA,NA,20,9.1379333524673,19,0.480943860656174,0,0,"hetero_ar1",0.5,"substantive"
38,"bam_re",1.0342754739434,0.0387536088252343,0.884445990513259,0,0.0378015181092271,0.906722154500755,0,NA,NA,NA,20,9.15824396604589,19,0.482012840318205,0,0,"hetero_ar1",0.5,"substantive"
38,"bam_fd",1.08142545901281,0.0373859747888196,2.17796806082385,1,0.0363302069994924,2.24126053049884,1,NA,NA,NA,20,9.74194494062851,20,0.487097247031425,0,0,"hetero_ar1",0.5,"substantive"
39,"bam_fe",1.06245241152676,0.0421167391566883,1.48284061817824,0,0.0417843831414365,1.49463524004553,0,NA,NA,NA,20,9.37952856542398,19,0.49365939818021,0,0,"hetero_ar1",0.5,"substantive"
39,"bam_re",1.06123345986861,0.0422369828718169,1.44975932713862,0,0.0415125206511,1.47506002787109,0,NA,NA,NA,20,9.35264123237654,19,0.492244275388239,0,0,"hetero_ar1",0.5,"substantive"
39,"bam_fd",1.05818426333797,0.0377024330587135,1.54324956289576,0,0.0377449935129572,1.54150942741566,0,NA,NA,NA,20,10.3307489523303,20,0.516537447616514,0,0,"hetero_ar1",0.5,"substantive"
40,"bam_fe",1.10969747020094,0.0369296481110995,2.97044450223092,1,0.0366811673396389,2.99056649929445,1,NA,NA,NA,20,9.19023817158062,19,0.483696745872664,0,0,"hetero_ar1",0.5,"substantive"
40,"bam_re",1.11117611905366,0.0369470475032579,3.00906639546372,1,0.036366908542353,3.05706818395573,1,NA,NA,NA,20,9.20711498704456,19,0.484584999318135,0,0,"hetero_ar1",0.5,"substantive"
40,"bam_fd",1.14693614203458,0.0345572688430982,4.25196049785422,1,0.0340106603418633,4.3202966528033,1,NA,NA,NA,20,9.5855780244946,20,0.47927890122473,0,0,"hetero_ar1",0.5,"substantive"
41,"bam_fe",1.17910407653868,0.0361542234711538,4.95389084159372,1,0.0347652953722856,5.15180655365467,1,NA,NA,NA,20,9.0193524011193,19,0.474702757953647,0,0,"hetero_ar1",0.5,"substantive"
41,"bam_re",1.18244579729793,0.0362191434906805,5.03727531118659,1,0.0345510487820056,5.2804706001558,1,NA,NA,NA,20,9.10564138800239,19,0.479244283579073,0,0,"hetero_ar1",0.5,"substantive"
41,"bam_fd",1.16589317132571,0.0349037568884861,4.75287436408998,1,0.0342923388855519,4.83761611826393,1,NA,NA,NA,20,9.71066647501741,20,0.48553332375087,0,0,"hetero_ar1",0.5,"substantive"
42,"bam_fe",1.12402225237686,0.0376444099450505,3.29457288765847,1,0.0374955803015297,3.30764989845495,1,NA,NA,NA,20,8.54441383582348,19,0.44970599135913,0,0,"hetero_ar1",0.5,"substantive"
42,"bam_re",1.12740522633388,0.0376312549173236,3.38562257925738,1,0.0369591063294206,3.44719445319659,1,NA,NA,NA,20,8.56210316518236,19,0.450637008693808,0,0,"hetero_ar1",0.5,"substantive"
42,"bam_fd",1.1085450933726,0.03519507956416,3.08409853640841,1,0.0352710572896589,3.07745504993488,1,NA,NA,NA,20,9.16031270441742,20,0.458015635220871,0,0,"hetero_ar1",0.5,"substantive"
43,"bam_fe",1.06610591232114,0.0385339655334515,1.71552321195047,0,0.0383712399582405,1.72279843948433,0,NA,NA,NA,20,9.30699517507344,19,0.489841851319655,0,0,"hetero_ar1",0.5,"substantive"
43,"bam_re",1.07772525395081,0.0385592655148667,2.01573481530244,1,0.0380120055169202,2.04475541066124,1,NA,NA,NA,20,9.38147892737992,19,0.493762048809469,0,0,"hetero_ar1",0.5,"substantive"
