"model","method","vcov_type","avg_pointwise_coverage","avg_pointwise_width","uniform_coverage","avg_uniform_width","avg_sup_crit","min_pointwise_coverage","coverage_at_0.25","coverage_at_0.5","coverage_at_0.75","abs_bias","empirical_sd","mean_reported_se","se_to_sd","max_abs_bias","n_success","error_design","rho","df_correction","M","n","T","K","dgp"
"pl","bam_fe","classic_cluster",0.9974,0.234720308180572,1,0.379512828486381,3.1690813242876,0.991,0.996,1,0.999,0.00165275833149565,0.038390400937137,0.059878729923615,1.5578038275831,0.0044422197973063,1000,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"pl","bam_fe","penalty_cluster",0.94868,0.148535613056803,0.951000000000003,0.227710349028484,3.00473641891598,0.935,0.955,0.957,0.958,0.00165275833149565,0.038390400937137,0.0378924343070671,0.988679966772666,0.0044422197973063,1000,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"pl","bam_fe","penalty_cluster_delta",0.97372,0.168647528989246,0.992,0.264401552664177,3.0727147628834,0.96,0.98,0.977,0.981,0.00165275833149565,0.038390400937137,0.0430231193837019,1.1253273072126,0.0044422197973063,1000,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"pl","bam_fe","mgcv_sandwich_freq",0.95038,0.148900536401748,0.957000000000005,0.228724117751109,3.01058706272307,0.935,0.96,0.956,0.957,0.00165275833149565,0.038390400937137,0.0379855287077356,0.991660582697585,0.0044422197973063,1000,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"pl","bam_fe","mgcv_sandwich_default",0.97418,0.168930859318292,0.989,0.264283586348152,3.06617760930803,0.96,0.979,0.978,0.977,0.00165275833149565,0.038390400937137,0.0430953988570191,1.12771055106757,0.0044422197973063,1000,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"pl","bam_re","classic_cluster",0.9944,0.234902017018749,1,0.379999519804802,3.17062538257773,0.983,0.991,1,0.995,0.0187154253091307,0.0377524587210268,0.059925085070855,1.58368691768373,0.0343851427466401,1000,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"pl","bam_re","penalty_cluster",0.907540000000001,0.144345002441772,0.878000000000009,0.221827503466555,3.01199649463017,0.854,0.885,0.957,0.916,0.0187154253091307,0.0377524587210268,0.0368233813428071,0.976978541969081,0.0343851427466401,1000,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"pl","bam_re","penalty_cluster_delta",0.951060000000002,0.166663509432481,0.976000000000001,0.261693089653658,3.07745674614091,0.92,0.947,0.977,0.953,0.0187154253091307,0.0377524587210268,0.0425169826453704,1.13032419357699,0.0343851427466401,1000,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"pl","bam_re","mgcv_sandwich_freq",0.909460000000002,0.144750213349465,0.890000000000009,0.222543013543694,3.01328118457238,0.858,0.889,0.958,0.916,0.0187154253091307,0.0377524587210268,0.0369267533718059,0.980236114852091,0.0343851427466401,1000,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"pl","bam_re","mgcv_sandwich_default",0.951680000000001,0.166972361689684,0.976999999999999,0.261265761764906,3.06681980038497,0.921,0.952,0.979,0.951,0.0187154253091307,0.0377524587210268,0.0425957729342836,1.13287217016564,0.0343851427466401,1000,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
