"sim","method","vcov_type","beta_hat","variance","se","t_stat","reject","beta_covered","delta_beta_variance","error_design","rho","df_correction","M","n","T","K","dgp","beta_true","beta_null"
1,"bam_fe","classic_cluster",1.0822643145498,0.000886438495942381,0.0297731170007841,2.76304004540846,1,1,2.21251028813252e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_fe","penalty_cluster",1.0822643145498,0.000874941445721485,0.0295794091509868,2.78113447533327,1,1,2.21251028813252e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_fe","penalty_cluster_delta",1.0822643145498,0.000877153956009617,0.0296167850383801,2.77762473013841,1,1,2.21251028813252e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_fe","mgcv_sandwich_freq",1.0822643145498,0.000943076139556355,0.0307095447630921,2.67878652010063,1,1,2.21251028813252e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_fe","mgcv_sandwich_default",1.0822643145498,0.000945288649844488,0.030745546829492,2.6756497455068,1,1,2.21251028813252e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_re","classic_cluster",1.08611202728993,0.000891939764840969,0.0298653606179629,2.88334128596251,1,1,6.05101827840643e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_re","penalty_cluster",1.08611202728993,0.000873760613372351,0.0295594420341851,2.9131817572992,1,1,6.05101827840643e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_re","penalty_cluster_delta",1.08611202728993,0.000879811631650757,0.0296616188305823,2.90314658083146,1,1,6.05101827840643e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_re","mgcv_sandwich_freq",1.08611202728993,0.000936758785154396,0.0306065154036587,2.81351947956929,1,1,6.05101827840643e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_re","mgcv_sandwich_default",1.08611202728993,0.000942809803432802,0.0307052080832031,2.8044762652834,1,1,6.05101827840643e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_fd","classic_cluster",1.06998396436268,0.00126096052778129,0.0355100060233914,1.97082378179785,1,1,2.95788203314004e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_fd","penalty_cluster",1.06998396436268,0.00123165522115296,0.0350949458063831,1.9941322818614,1,1,2.95788203314004e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_fd","penalty_cluster_delta",1.06998396436268,0.0012346131031861,0.0351370616754746,1.99174208159623,1,1,2.95788203314004e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_fd","mgcv_sandwich_freq",1.06998396436268,0.000918522852773352,0.0303071419433333,2.3091575079411,1,1,2.95788203314004e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
1,"bam_fd","mgcv_sandwich_default",1.06998396436268,0.000921480734806492,0.0303559011529306,2.30544842039481,1,1,2.95788203314004e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_fe","classic_cluster",1.09146478226545,0.000866435616992045,0.0294352784425771,3.10731839835931,1,1,9.49842906232856e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_fe","penalty_cluster",1.09146478226545,0.000857895424732333,0.0292898519069717,3.12274649103563,1,1,9.49842906232856e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_fe","penalty_cluster_delta",1.09146478226545,0.000858845267638566,0.0293060619606007,3.1210192071666,1,1,9.49842906232856e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_fe","mgcv_sandwich_freq",1.09146478226545,0.000929911548102584,0.0304944511034809,2.99939100248335,1,1,9.49842906232856e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_fe","mgcv_sandwich_default",1.09146478226545,0.000930861391008817,0.0305100211571349,2.99786033560517,1,1,9.49842906232856e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_re","classic_cluster",1.09275319485738,0.000867043037232254,0.0294455945301204,3.14998546769032,1,1,4.36472663375553e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_re","penalty_cluster",1.09275319485738,0.000850132192720866,0.029157026472548,3.18116097828803,1,1,4.36472663375553e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_re","penalty_cluster_delta",1.09275319485738,0.000854496919354621,0.0292317792711053,3.17302597276603,1,1,4.36472663375553e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_re","mgcv_sandwich_freq",1.09275319485738,0.000920553618442818,0.0303406265334587,3.05706260729637,1,1,4.36472663375553e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_re","mgcv_sandwich_default",1.09275319485738,0.000924918345076573,0.0304124702231925,3.0498408770047,1,1,4.36472663375553e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_fd","classic_cluster",1.12882338734895,0.00119112916950887,0.0345127392350835,3.73263294088229,1,1,2.4549592975466e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_fd","penalty_cluster",1.12882338734895,0.0011699707381276,0.0342048350109688,3.76623326227541,1,1,2.4549592975466e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_fd","penalty_cluster_delta",1.12882338734895,0.00117242569742515,0.0342407023500562,3.7622881105633,1,1,2.4549592975466e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_fd","mgcv_sandwich_freq",1.12882338734895,0.000960583157853686,0.0309932760103492,4.1564946960088,1,1,2.4549592975466e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
2,"bam_fd","mgcv_sandwich_default",1.12882338734895,0.000963038117151232,0.0310328554463045,4.15119348497768,1,1,2.4549592975466e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_fe","classic_cluster",1.07544584048372,0.000895896847069997,0.0299315359958355,2.52061372641288,1,1,9.53792781035199e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_fe","penalty_cluster",1.07544584048372,0.000896550804836853,0.029942458229692,2.51969427175853,1,1,9.53792781035199e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_fe","penalty_cluster_delta",1.07544584048372,0.000897504597617888,0.0299583810914056,2.51835505575326,1,1,9.53792781035199e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_fe","mgcv_sandwich_freq",1.07544584048372,0.000852154922280783,0.0291916926929697,2.58449694155262,1,1,9.53792781035199e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_fe","mgcv_sandwich_default",1.07544584048372,0.000853108715061819,0.0292080248401329,2.58305177760801,1,1,9.53792781035199e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_re","classic_cluster",1.07800411107135,0.000896865542389853,0.0299477134751529,2.60467668545272,1,1,4.57371963219337e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_re","penalty_cluster",1.07800411107135,0.000889536803737092,0.0298251035830069,2.61538441448339,1,1,4.57371963219337e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_re","penalty_cluster_delta",1.07800411107135,0.000894110523369285,0.0299016809455469,2.608686488676,1,1,4.57371963219337e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_re","mgcv_sandwich_freq",1.07800411107135,0.000842210182429106,0.0290208577135326,2.68786373722425,1,1,4.57371963219337e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_re","mgcv_sandwich_default",1.07800411107135,0.000846783902061299,0.0290995515783542,2.68059495217007,1,1,4.57371963219337e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_fd","classic_cluster",1.07141048553963,0.00115724548527224,0.0340183110290948,2.09917786566625,1,1,1.3185181491508e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_fd","penalty_cluster",1.07141048553963,0.00114987464499403,0.0339098016065271,2.10589511458188,1,1,1.3185181491508e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_fd","penalty_cluster_delta",1.07141048553963,0.00115119316314318,0.0339292375856455,2.10468877643858,1,1,1.3185181491508e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_fd","mgcv_sandwich_freq",1.07141048553963,0.000834056932204594,0.028880043840074,2.47265848816118,1,1,1.3185181491508e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
3,"bam_fd","mgcv_sandwich_default",1.07141048553963,0.000835375450353745,0.0289028623211222,2.47070635240992,1,1,1.3185181491508e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_fe","classic_cluster",1.01255081560158,0.00104227030586217,0.0322842114022035,0.388760172742551,0,1,1.71172072163932e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_fe","penalty_cluster",1.01255081560158,0.00100347936018847,0.031677742346772,0.396202970028153,0,0,1.71172072163932e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_fe","penalty_cluster_delta",1.01255081560158,0.00100519108091011,0.0317047485545953,0.395865483051073,0,0,1.71172072163932e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_fe","mgcv_sandwich_freq",1.01255081560158,0.000928504684337364,0.0304713748350376,0.411888720792016,0,0,1.71172072163932e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_fe","mgcv_sandwich_default",1.01255081560158,0.000930216405059003,0.0304994492582899,0.411509581543223,0,0,1.71172072163932e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_re","classic_cluster",1.01221165353924,0.00104258461076503,0.0322890788156774,0.378197644130566,0,1,4.64685530094885e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_re","penalty_cluster",1.01221165353924,0.00099530797840973,0.0315485019994568,0.38707554290361,0,0,4.64685530094885e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_re","penalty_cluster_delta",1.01221165353924,0.000999954833710679,0.0316220624518813,0.386175112955318,0,0,4.64685530094885e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_re","mgcv_sandwich_freq",1.01221165353924,0.000928129431924855,0.0304652167549298,0.40083921402789,0,0,4.64685530094885e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_re","mgcv_sandwich_default",1.01221165353924,0.000932776287225803,0.030541386465349,0.399839527687789,0,0,4.64685530094885e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_fd","classic_cluster",1.028132056513,0.00143298880385252,0.037854838579137,0.743156160980316,0,1,2.11776801179809e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_fd","penalty_cluster",1.028132056513,0.00139319034645652,0.0373254651204311,0.753696073772492,0,1,2.11776801179809e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_fd","penalty_cluster_delta",1.028132056513,0.00139530811446831,0.0373538232911748,0.75312388490223,0,1,2.11776801179809e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_fd","mgcv_sandwich_freq",1.028132056513,0.000961291269324617,0.0310046975364156,0.90734820038026,0,1,2.11776801179809e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
4,"bam_fd","mgcv_sandwich_default",1.028132056513,0.000963409037336415,0.031038831120653,0.90635038425407,0,1,2.11776801179809e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_fe","classic_cluster",1.05151324755253,0.000739241878063188,0.0271890028883589,1.8946354069714,0,1,1.05437708018566e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_fe","penalty_cluster",1.05151324755253,0.00073608907611755,0.0271309615774589,1.89868860362586,0,1,1.05437708018566e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_fe","penalty_cluster_delta",1.05151324755253,0.000737143453197736,0.0271503858756692,1.89733021800976,0,1,1.05437708018566e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_fe","mgcv_sandwich_freq",1.05151324755253,0.000900692010379623,0.0300115312901495,1.71644848956575,0,1,1.05437708018566e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_fe","mgcv_sandwich_default",1.05151324755253,0.000901746387459809,0.0300290923515815,1.71544470773255,0,1,1.05437708018566e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_re","classic_cluster",1.05354734813885,0.000743735274663256,0.0272715103113718,1.96349037979455,1,1,4.91638614579556e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_re","penalty_cluster",1.05354734813885,0.00073322845086422,0.0270781914252821,1.97750829432614,1,1,4.91638614579556e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_re","penalty_cluster_delta",1.05354734813885,0.000738144837010016,0.0271688210456401,1.97091173183016,1,1,4.91638614579556e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_re","mgcv_sandwich_freq",1.05354734813885,0.00089164866134107,0.0298604866226435,1.79325102151017,0,1,4.91638614579556e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_re","mgcv_sandwich_default",1.05354734813885,0.000896565047486865,0.0299426960624267,1.78832754496144,0,1,4.91638614579556e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_fd","classic_cluster",1.04947417836802,0.00133344907762054,0.0365164220265422,1.35484737064498,0,1,2.00100123803936e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_fd","penalty_cluster",1.04947417836802,0.00131152716967847,0.0362150130426384,1.3661234447099,0,1,2.00100123803936e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_fd","penalty_cluster_delta",1.04947417836802,0.00131352817091651,0.0362426291943135,1.36508248622828,0,1,2.00100123803936e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_fd","mgcv_sandwich_freq",1.04947417836802,0.00100345514570328,0.0316773601441673,1.56181506738127,0,1,2.00100123803936e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
5,"bam_fd","mgcv_sandwich_default",1.04947417836802,0.00100545614694132,0.0317089285050964,1.56026017593346,0,1,2.00100123803936e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_fe","classic_cluster",1.05080074984707,0.000859813061046583,0.0293225691413045,1.73247949735459,0,1,1.41717379907244e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_fe","penalty_cluster",1.05080074984707,0.000845203201494594,0.0290723786693589,1.74738883339513,0,1,1.41717379907244e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_fe","penalty_cluster_delta",1.05080074984707,0.000846620375293666,0.029096741661115,1.74592572731134,0,1,1.41717379907244e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_fe","mgcv_sandwich_freq",1.05080074984707,0.000902095186415265,0.030034899474033,1.69139070670081,0,1,1.41717379907244e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_fe","mgcv_sandwich_default",1.05080074984707,0.000903512360214337,0.0300584823338494,1.69006369925286,0,1,1.41717379907244e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_re","classic_cluster",1.05355956154617,0.000857334249106977,0.0292802706460678,1.82920309014861,0,1,4.4536561753433e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_re","penalty_cluster",1.05355956154617,0.000836309901260131,0.0289190231726476,1.85205292815121,0,1,4.4536561753433e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_re","penalty_cluster_delta",1.05355956154617,0.000840763557435474,0.0289959231174914,1.84714110770509,0,1,4.4536561753433e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_re","mgcv_sandwich_freq",1.05355956154617,0.000892751898046282,0.0298789540989353,1.7925514182601,0,1,4.4536561753433e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_re","mgcv_sandwich_default",1.05355956154617,0.000897205554221626,0.0299533896950183,1.78809684284522,0,1,4.4536561753433e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_fd","classic_cluster",1.04449984088266,0.00119147226216716,0.0345177093991934,1.28918869928552,0,1,2.51523007940944e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_fd","penalty_cluster",1.04449984088266,0.00118027410885531,0.0343551176516005,1.29529001571003,0,1,2.51523007940944e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_fd","penalty_cluster_delta",1.04449984088266,0.00118278933893472,0.0343917045075513,1.29391205000877,0,1,2.51523007940944e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_fd","mgcv_sandwich_freq",1.04449984088266,0.000942241224964442,0.0306959480219205,1.44969755783022,0,1,2.51523007940944e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
6,"bam_fd","mgcv_sandwich_default",1.04449984088266,0.000944756455043852,0.0307368907836146,1.44776650299268,0,1,2.51523007940944e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_fe","classic_cluster",1.02758948931901,0.00105156509546553,0.032427844446795,0.850796276770122,0,1,1.41828439344574e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_fe","penalty_cluster",1.02758948931901,0.00103448125319937,0.0321633526423999,0.857792706679573,0,1,1.41828439344574e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_fe","penalty_cluster_delta",1.02758948931901,0.00103589953759282,0.0321853932334657,0.857205289333761,0,1,1.41828439344574e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_fe","mgcv_sandwich_freq",1.02758948931901,0.00100873510409733,0.0317605904242558,0.868670542659168,0,1,1.41828439344574e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_fe","mgcv_sandwich_default",1.02758948931901,0.00101015338849077,0.0317829103212839,0.868060509252299,0,1,1.41828439344574e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_re","classic_cluster",1.03013114409447,0.00105505444890632,0.0324816016985973,0.927637262905286,0,1,4.82045754413929e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_re","penalty_cluster",1.03013114409447,0.00103022393345223,0.0320971016363196,0.938749686369546,0,1,4.82045754413929e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_re","penalty_cluster_delta",1.03013114409447,0.00103504439099637,0.0321721057905194,0.93656114059359,0,1,4.82045754413929e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_re","mgcv_sandwich_freq",1.03013114409447,0.00100521610733471,0.0317051432315755,0.950355085116241,0,1,4.82045754413929e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_re","mgcv_sandwich_default",1.03013114409447,0.00101003656487885,0.0317810724312263,0.948084560697873,0,1,4.82045754413929e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_fd","classic_cluster",1.04237015819368,0.00133875164367202,0.0365889552142723,1.15800404645472,0,1,1.48317659930868e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_fd","penalty_cluster",1.04237015819368,0.00132167925776051,0.0363549069282334,1.16545912983133,0,1,1.48317659930868e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_fd","penalty_cluster_delta",1.04237015819368,0.00132316243435982,0.0363752997837794,1.16480574580919,0,1,1.48317659930868e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_fd","mgcv_sandwich_freq",1.04237015819368,0.000918508665643883,0.0303069078865509,1.39803632730478,0,1,1.48317659930868e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
7,"bam_fd","mgcv_sandwich_default",1.04237015819368,0.000919991842243192,0.0303313672992694,1.39690894167829,0,1,1.48317659930868e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_fe","classic_cluster",1.08310269898162,0.00110733427228199,0.0332766325261736,2.49732898652687,1,1,1.44748317843716e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_fe","penalty_cluster",1.08310269898162,0.00109107628338079,0.0330314438585538,2.51586637682191,1,1,1.44748317843716e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_fe","penalty_cluster_delta",1.08310269898162,0.00109252376655923,0.0330533472822229,2.51419919054042,1,1,1.44748317843716e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_fe","mgcv_sandwich_freq",1.08310269898162,0.000953422862443644,0.0308775462503685,2.69136343632307,1,1,1.44748317843716e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_fe","mgcv_sandwich_default",1.08310269898162,0.000954870345622081,0.0309009764509486,2.68932275048108,1,1,1.44748317843716e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_re","classic_cluster",1.08663344016909,0.0011075502108101,0.0332798769650686,2.6031778981642,1,1,4.92605943725757e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_re","penalty_cluster",1.08663344016909,0.00108230893553546,0.0328984640300343,2.6333582045046,1,1,4.92605943725757e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_re","penalty_cluster_delta",1.08663344016909,0.00108723499497272,0.032973246655019,2.62738580387575,1,1,4.92605943725757e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_re","mgcv_sandwich_freq",1.08663344016909,0.000944170632400206,0.0307273596718007,2.81942350707718,1,1,4.92605943725757e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_re","mgcv_sandwich_default",1.08663344016909,0.000949096691837464,0.0308074129364584,2.81209721659445,1,1,4.92605943725757e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_fd","classic_cluster",1.06017401840936,0.00139716551085312,0.0373786772218215,1.60984879299664,0,1,1.65160491888297e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_fd","penalty_cluster",1.06017401840936,0.00138533365309873,0.0372200705681589,1.61670887483051,0,1,1.65160491888297e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_fd","penalty_cluster_delta",1.06017401840936,0.00138698525801761,0.037242250979467,1.61574600962054,0,1,1.65160491888297e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_fd","mgcv_sandwich_freq",1.06017401840936,0.000918531133440265,0.0303072785554933,1.98546426064552,1,1,1.65160491888297e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
8,"bam_fd","mgcv_sandwich_default",1.06017401840936,0.000920182738359148,0.0303345139792802,1.9836816390222,1,1,1.65160491888297e-06,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
9,"bam_fe","classic_cluster",1.11726295918587,0.00105280343595747,0.0324469326124593,3.61399213252098,1,1,7.07188008448943e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
9,"bam_fe","penalty_cluster",1.11726295918587,0.0010435658186734,0.0323042693567491,3.62995237226647,1,1,7.07188008448943e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
9,"bam_fe","penalty_cluster_delta",1.11726295918587,0.00104427300668185,0.032315213238997,3.62872305123325,1,1,7.07188008448943e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
9,"bam_fe","mgcv_sandwich_freq",1.11726295918587,0.000965325055701643,0.0310696806501393,3.77419261260867,1,1,7.07188008448943e-07,"hetero",NA,"substantive",1000,200,8,20,"baseline",1.075,1
