"model","method","vcov_type","x","point_coverage","mean_estimate","mean_reported_se","empirical_sd","truth","bias","se_to_sd","abs_bias","error_design","rho","df_correction","M","n","T","K","dgp"
"np","bam_fd","classic_cluster",0.343877551020408,0.994,0.831649064813706,0.0629004009540013,0.0393161065573976,0.831024096513104,0.000624968300601769,1.5998634265113,0.000624968300601769,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.362244897959184,0.997,0.761508629234059,0.0621605464402345,0.0390418260693256,0.761445958369135,6.26708649241747e-05,1.59215263983446,6.26708649241747e-05,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.380612244897959,0.997,0.681175872864069,0.0629690319273715,0.0389180346308054,0.681737816191,-0.000561943326931158,1.6179910554252,0.000561943326931158,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.398979591836735,0.999,0.591930384303622,0.061662687841792,0.0387724385986493,0.592960078525026,-0.00102969422140431,1.59037424702867,0.00102969422140431,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.41734693877551,0.997,0.495039741178345,0.0621353077558941,0.0385834505228067,0.49629381256425,-0.00125407138590566,1.61041345224336,0.00125407138590566,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.435714285714286,0.997,0.391760044369011,0.0624116647168239,0.0383903755059288,0.393025031653924,-0.00126498728491342,1.62571123346229,0.00126498728491342,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.454081632653061,0.997,0.283451446889801,0.0616913226724016,0.0382007034687581,0.284527586631033,-0.00107613974123155,1.61492635136562,0.00107613974123155,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.472448979591837,0.999,0.171620891734953,0.0625960458700259,0.0381057719536821,0.17224488860532,-0.000623996870366128,1.64269197711339,0.000623996870366128,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.490816326530612,0.997,0.0577975323591406,0.061894555664562,0.0382688634147753,0.0576707063353748,0.000126826023765764,1.6173606985324,0.000126826023765764,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.509183673469388,0.997,-0.0566435173486168,0.0623383280133464,0.0387092962460877,-0.0576707063353744,0.00102718898675761,1.61042266480489,0.00102718898675761,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.527551020408163,0.996,-0.170445509174987,0.063203249807737,0.0392617959952325,-0.172244888605319,0.00179937943033176,1.60979008233377,0.00179937943033176,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.545918367346939,0.997,-0.282269028672627,0.062634580766635,0.039853539184837,-0.284527586631032,0.00225855795840496,1.57161903428806,0.00225855795840496,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.564285714285714,0.996,-0.390603076083653,0.0640551855939998,0.0404729048974094,-0.393025031653923,0.00242195557027014,1.5826683495135,0.00242195557027014,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.58265306122449,0.997,-0.493858668347302,0.0642261882394957,0.0410399992844318,-0.49629381256425,0.00243514421694757,1.56496562766412,0.00243514421694757,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.601020408163265,0.996,-0.590565251955961,0.0644944876455851,0.0415998434254968,-0.592960078525026,0.00239482656906487,1.5503540959497,0.00239482656906487,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.619387755102041,0.998,-0.679429855915566,0.0661689105765354,0.0421884388461252,-0.681737816190999,0.00230796027543345,1.56841334702795,0.00230796027543345,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.637755102040816,0.995,-0.759278473098864,0.0658653549827427,0.0427231911130394,-0.761445958369134,0.00216748527027011,1.54167685668593,0.00216748527027011,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.656122448979592,0.996,-0.829033166534196,0.0675665782221921,0.0432547604829509,-0.831024096513103,0.0019909299789076,1.56206108802345,0.0019909299789076,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.674489795918367,0.995,-0.887797751862837,0.0689623986327415,0.0438881804285647,-0.889546588018411,0.00174883615557453,1.57132052318709,0.00174883615557453,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.692857142857143,0.994,-0.934891525367012,0.0686524876610403,0.0446294903612748,-0.936234870639737,0.00134334527272528,1.53827630800397,0.00134334527272528,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.711224489795918,0.995,-0.969777918424067,0.0714585689783097,0.0455343758070523,-0.970467820203915,0.000689901779847513,1.56933234971989,0.000689901779847513,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.729591836734694,0.997,-0.991936554613127,0.0725756104705483,0.0466417150120655,-0.991790013823246,-0.000146540789881411,1.55602362502696,0.000146540789881411,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.747959183673469,0.995,-1.00080886769174,0.0734498826377184,0.0477668577978406,-0.999917788678319,-0.000891079013421892,1.53767457236927,0.000891079013421892,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.766326530612245,0.994,-0.995965840435107,0.0773785198629403,0.0486407654719075,-0.994743015766457,-0.00122282466864965,1.59081624460927,0.00122282466864965,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.78469387755102,0.993,-0.977347186571138,0.0776680304100061,0.0493395412045526,-0.976334538411204,-0.00101264815993418,1.57415388375844,0.00101264815993418,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.803061224489796,0.994,-0.945330827545267,0.0792065755857566,0.0503233764991771,-0.944937256395429,-0.000393571149837513,1.57395193041253,0.000393571149837513,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.821428571428571,0.995,-0.90058076618297,0.0844242475295534,0.0520788495594453,-0.900968867902419,0.000388101719449141,1.62108510928582,0.000388101719449141,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.839795918367347,0.994,-0.843815995443382,0.0843688153965628,0.0547418434405712,-0.845014312609002,0.00119831716561947,1.54121253677098,0.00119831716561947,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.858163265306122,0.995,-0.775727056254633,0.0862400048754855,0.0579902825726855,-0.777817989857798,0.00209093360316481,1.48714579494231,0.00209093360316481,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.876530612244898,0.996,-0.69712481386008,0.0930211454198588,0.0612274366348609,-0.700273855435255,0.00314904157517559,1.51927225003072,0.00314904157517559,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.894897959183673,0.989,-0.609210537294876,0.0913843786181639,0.0639243117078908,-0.613413528704367,0.00420299140949043,1.42957156951106,0.00420299140949043,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.913265306122449,0.99,-0.513696507125041,0.0900265897769005,0.0656917720849313,-0.518392568310526,0.0046960611854846,1.37043935518298,0.0046960611854846,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.931632653061224,0.992,-0.412640082630766,0.103979333061887,0.0663761560107328,-0.4164750990436,0.00383501641283385,1.56651634127584,0.00383501641283385,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","classic_cluster",0.95,0.996,-0.308067974565002,0.112116803312841,0.0672081727474517,-0.309016994374948,0.00094901980994605,1.66820192737783,0.00094901980994605,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.05,0.962,0.306921511643777,0.0596564358874314,0.0577203143865201,0.309016994374947,-0.00209548273117072,1.03354315584538,0.00209548273117072,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.0683673469387755,0.964,0.412014796177264,0.0599310054537494,0.0569203740056603,0.416475099043599,-0.00446030286633481,1.05289198289157,0.00446030286633481,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.086734693877551,0.957,0.513080804134952,0.0577250793323096,0.0557713735843507,0.518392568310525,-0.00531176417557278,1.03503061915813,0.00531176417557278,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.105102040816327,0.96,0.608178834588861,0.0553527095756445,0.0536692145531795,0.613413528704367,-0.00523469411550603,1.03136798323733,0.00523469411550603,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.123469387755102,0.957,0.695486634464038,0.0534081586139043,0.0511598650534972,0.700273855435255,-0.00478722097121675,1.04394643258062,0.00478722097121675,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.141836734693878,0.957,0.773529082672975,0.0514004312943813,0.0488186479174296,0.777817989857797,-0.00428890718482233,1.05288518808055,0.00428890718482233,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.160204081632653,0.961,0.841231353868088,0.0498960232884308,0.0469043808879674,0.845014312609001,-0.00378295874091361,1.06378172664956,0.00378295874091361,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.178571428571429,0.965,0.897813166216522,0.0488451428735036,0.0454967305989639,0.900968867902419,-0.00315570168589707,1.07359676685462,0.00315570168589707,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.196938775510204,0.963,0.942601628200255,0.0477034839403225,0.0445639752636946,0.944937256395429,-0.00233562819517397,1.07044947534529,0.00233562819517397,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.21530612244898,0.968,0.974912178841447,0.0467998879120492,0.0439088032212685,0.976334538411204,-0.00142235956975723,1.06584293988182,0.00142235956975723,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.233673469387755,0.967,0.99414490490546,0.0460212071606989,0.0432693623520286,0.994743015766457,-0.000598110860997925,1.06359799773063,0.000598110860997925,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.252040816326531,0.962,0.999931276676263,0.0450549043358989,0.0425609609184863,0.999917788678319,1.34879979435398e-05,1.05859697158128,1.34879979435398e-05,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.270408163265306,0.961,0.992220292719451,0.0442455611771149,0.0418696758574356,0.991790013823246,0.000430278896205172,1.05674477461371,0.000430278896205172,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.288775510204082,0.96,0.971202542256336,0.0434813465531197,0.041207560021997,0.970467820203915,0.000734722052420644,1.0551788683899,0.000734722052420644,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.307142857142857,0.961,0.937169149458747,0.0426853608193921,0.0405138796237067,0.936234870639737,0.000934278819009315,1.05359845109514,0.000934278819009315,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.325510204081633,0.96,0.890474988427675,0.0421414187713593,0.0398375202927743,0.889546588018412,0.000928400409263119,1.0578323766553,0.000928400409263119,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.343877551020408,0.959,0.831649064813706,0.0416202051519151,0.0393161065573976,0.831024096513104,0.000624968300601769,1.05860444474973,0.000624968300601769,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.362244897959184,0.96,0.761508629234059,0.0411669757798619,0.0390418260693256,0.761445958369135,6.26708649241747e-05,1.05443264120799,6.26708649241747e-05,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.380612244897959,0.958,0.681175872864069,0.0408733584577955,0.0389180346308054,0.681737816191,-0.000561943326931158,1.05024210100893,0.000561943326931158,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.398979591836735,0.952,0.591930384303622,0.0405252572546474,0.0387724385986493,0.592960078525026,-0.00102969422140431,1.04520785174599,0.00102969422140431,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.41734693877551,0.955,0.495039741178345,0.0403291794812348,0.0385834505228067,0.49629381256425,-0.00125407138590566,1.04524553752382,0.00125407138590566,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.435714285714286,0.963,0.391760044369011,0.0401975036037194,0.0383903755059288,0.393025031653924,-0.00126498728491342,1.04707242567897,0.00126498728491342,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.454081632653061,0.966,0.283451446889801,0.040025401085383,0.0382007034687581,0.284527586631033,-0.00107613974123155,1.04776607368284,0.00107613974123155,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.472448979591837,0.964,0.171620891734953,0.0399723840262351,0.0381057719536821,0.17224488860532,-0.000623996870366128,1.04898502187075,0.000623996870366128,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.490816326530612,0.957,0.0577975323591406,0.0398917876829129,0.0382688634147753,0.0576707063353748,0.000126826023765764,1.04240847841619,0.000126826023765764,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.509183673469388,0.954,-0.0566435173486168,0.0399536939405013,0.0387092962460877,-0.0576707063353744,0.00102718898675761,1.03214725699229,0.00102718898675761,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.527551020408163,0.951,-0.170445509174987,0.0401674059284619,0.0392617959952325,-0.172244888605319,0.00179937943033176,1.02306593242294,0.00179937943033176,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.545918367346939,0.956,-0.282269028672627,0.0403709637161629,0.039853539184837,-0.284527586631032,0.00225855795840496,1.01298315135642,0.00225855795840496,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.564285714285714,0.952,-0.390603076083653,0.0407174014111358,0.0404729048974094,-0.393025031653923,0.00242195557027014,1.00604099247005,0.00242195557027014,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.58265306122449,0.951,-0.493858668347302,0.0410600160085198,0.0410399992844318,-0.49629381256425,0.00243514421694757,1.00048773695022,0.00243514421694757,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.601020408163265,0.959,-0.590565251955961,0.0414576175919334,0.0415998434254968,-0.592960078525026,0.00239482656906487,0.996581096902008,0.00239482656906487,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.619387755102041,0.956,-0.679429855915566,0.0419980873283265,0.0421884388461252,-0.681737816190999,0.00230796027543345,0.99548806443175,0.00230796027543345,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.637755102040816,0.954,-0.759278473098864,0.0424991172153348,0.0427231911130394,-0.761445958369134,0.00216748527027011,0.994755216268566,0.00216748527027011,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.656122448979592,0.95,-0.829033166534196,0.0431512284950859,0.0432547604829509,-0.831024096513103,0.0019909299789076,0.997606460266821,0.0019909299789076,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.674489795918367,0.954,-0.887797751862837,0.0438726961562748,0.0438881804285647,-0.889546588018411,0.00174883615557453,0.99964718810079,0.00174883615557453,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.692857142857143,0.953,-0.934891525367012,0.0446052156651464,0.0446294903612748,-0.936234870639737,0.00134334527272528,0.999456083949607,0.00134334527272528,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.711224489795918,0.952,-0.969777918424067,0.0455845371359217,0.0455343758070523,-0.970467820203915,0.000689901779847513,1.00110161450509,0.000689901779847513,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.729591836734694,0.948,-0.991936554613127,0.0465606435750718,0.0466417150120655,-0.991790013823246,-0.000146540789881411,0.998261825557385,0.000146540789881411,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.747959183673469,0.951,-1.00080886769174,0.0475785417522845,0.0477668577978406,-0.999917788678319,-0.000891079013421892,0.996057600306199,0.000891079013421892,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.766326530612245,0.953,-0.995965840435107,0.0487293334225087,0.0486407654719075,-0.994743015766457,-0.00122282466864965,1.00182085848654,0.00122282466864965,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.78469387755102,0.947,-0.977347186571138,0.0497066294756956,0.0493395412045526,-0.976334538411204,-0.00101264815993418,1.00744004224971,0.00101264815993418,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.803061224489796,0.955,-0.945330827545267,0.0508563132042705,0.0503233764991771,-0.944937256395429,-0.000393571149837513,1.01059024139809,0.000393571149837513,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.821428571428571,0.953,-0.90058076618297,0.052342334235526,0.0520788495594453,-0.900968867902419,0.000388101719449141,1.00505934133165,0.000388101719449141,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.839795918367347,0.947,-0.843815995443382,0.0538565625509989,0.0547418434405712,-0.845014312609002,0.00119831716561947,0.983828076770315,0.00119831716561947,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.858163265306122,0.94,-0.775727056254633,0.0558880175387061,0.0579902825726855,-0.777817989857798,0.00209093360316481,0.963747977407346,0.00209093360316481,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.876530612244898,0.945,-0.69712481386008,0.0584305261453213,0.0612274366348609,-0.700273855435255,0.00314904157517559,0.954319327359408,0.00314904157517559,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.894897959183673,0.942,-0.609210537294876,0.0608965201738238,0.0639243117078908,-0.613413528704367,0.00420299140949043,0.952634741725451,0.00420299140949043,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.913265306122449,0.947,-0.513696507125041,0.063654061236098,0.0656917720849313,-0.518392568310526,0.0046960611854846,0.968980729486202,0.0046960611854846,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.931632653061224,0.953,-0.412640082630766,0.0660595563066802,0.0663761560107328,-0.4164750990436,0.00383501641283385,0.995230219357666,0.00383501641283385,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_default",0.95,0.949,-0.308067974565002,0.0662630244592539,0.0672081727474517,-0.309016994374948,0.00094901980994605,0.985937003647617,0.00094901980994605,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_freq",0.05,0.924,0.306921511643777,0.0519074507160906,0.0577203143865201,0.309016994374947,-0.00209548273117072,0.899292584730152,0.00209548273117072,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_freq",0.0683673469387755,0.923,0.412014796177264,0.0511354881424069,0.0569203740056603,0.416475099043599,-0.00446030286633481,0.898368800902851,0.00446030286633481,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_freq",0.086734693877551,0.928,0.513080804134952,0.0503989799182199,0.0557713735843507,0.518392568310525,-0.00531176417557278,0.903671125151591,0.00531176417557278,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_freq",0.105102040816327,0.934,0.608178834588861,0.0490367897709295,0.0536692145531795,0.613413528704367,-0.00523469411550603,0.913685623670534,0.00523469411550603,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_freq",0.123469387755102,0.928,0.695486634464038,0.047253273436409,0.0511598650534972,0.700273855435255,-0.00478722097121675,0.923639524596027,0.00478722097121675,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_freq",0.141836734693878,0.934,0.773529082672975,0.0454054037716336,0.0488186479174296,0.777817989857797,-0.00428890718482233,0.930083189694867,0.00428890718482233,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_freq",0.160204081632653,0.938,0.841231353868088,0.0437519911177332,0.0469043808879674,0.845014312609001,-0.00378295874091361,0.932791144226723,0.00378295874091361,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
"np","bam_fd","mgcv_sandwich_freq",0.178571428571429,0.934,0.897813166216522,0.042408521000336,0.0454967305989639,0.900968867902419,-0.00315570168589707,0.932122384224718,0.00315570168589707,"hetero_ar1",0.5,"substantive",1000,200,4,20,"sin_2pi"
