"sim","method","vcov_type","beta_hat","variance","se","t_stat","reject","beta_covered","delta_beta_variance","error_design","rho","df_correction","M","n","T","K","dgp","beta_true","beta_null"
5,"bam_re","mgcv_sandwich_default",0.984565580039089,0.000719111076899351,0.026816246510266,-0.57556227919527,0,1,3.18568428711434e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
5,"bam_fd","classic_cluster",0.969307819650539,0.000686963172201614,0.0262099823006734,-1.17101110551579,0,1,1.03049888463256e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
5,"bam_fd","penalty_cluster",0.969307819650539,0.000676255517388701,0.0260049133316899,-1.18024543892861,0,1,1.03049888463256e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
5,"bam_fd","penalty_cluster_delta",0.969307819650539,0.000677286016273334,0.0260247193313076,-1.17934721826331,0,1,1.03049888463256e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
5,"bam_fd","mgcv_sandwich_freq",0.969307819650539,0.000534594373494785,0.0231212969682668,-1.32744198526513,0,1,1.03049888463256e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
5,"bam_fd","mgcv_sandwich_default",0.969307819650539,0.000535624872379418,0.0231435708649166,-1.3261644250407,0,1,1.03049888463256e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_fe","classic_cluster",0.98814395838872,0.000799566385740906,0.0282766049189238,-0.419288017259294,0,1,1.22701378956218e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_fe","penalty_cluster",0.98814395838872,0.000794541266354376,0.0281876083830178,-0.420611832340585,0,1,1.22701378956218e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_fe","penalty_cluster_delta",0.98814395838872,0.000795768280143938,0.0282093651141591,-0.42028743161359,0,1,1.22701378956218e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_fe","mgcv_sandwich_freq",0.98814395838872,0.000766097289809593,0.0276784625622449,-0.428348994624156,0,1,1.22701378956218e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_fe","mgcv_sandwich_default",0.98814395838872,0.000767324303599155,0.0277006191916202,-0.428006375210074,0,1,1.22701378956218e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_re","classic_cluster",0.990217784488716,0.000799361902930141,0.0282729889281296,-0.345991558803724,0,1,3.16575234841768e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_re","penalty_cluster",0.990217784488716,0.000790144522460249,0.0281095094667312,-0.348003778680723,0,1,3.16575234841768e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_re","penalty_cluster_delta",0.990217784488716,0.000793310274808667,0.0281657642326401,-0.347308719567702,0,1,3.16575234841768e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_re","mgcv_sandwich_freq",0.990217784488716,0.000760820345649167,0.0275829720234997,-0.354646899650622,0,1,3.16575234841768e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_re","mgcv_sandwich_default",0.990217784488716,0.000763986097997584,0.0276402984426287,-0.353911356333158,0,1,3.16575234841768e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_fd","classic_cluster",0.979622747787713,0.000608407070576565,0.0246659090766297,-0.826130192444173,0,1,1.33268543394739e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_fd","penalty_cluster",0.979622747787713,0.000605110739568666,0.0245989987513449,-0.828377301786421,0,1,1.33268543394739e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_fd","penalty_cluster_delta",0.979622747787713,0.000606443425002613,0.0246260720579351,-0.827466603863873,0,1,1.33268543394739e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_fd","mgcv_sandwich_freq",0.979622747787713,0.000504945900844065,0.0224710013315843,-0.906824396100459,0,1,1.33268543394739e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
6,"bam_fd","mgcv_sandwich_default",0.979622747787713,0.000506278586278013,0.0225006352416551,-0.905630085259213,0,1,1.33268543394739e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_fe","classic_cluster",0.952905799707325,0.00091048266267797,0.0301742052534606,-1.56074368478268,0,1,1.16243192957455e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_fe","penalty_cluster",0.952905799707325,0.000896390680297602,0.0299397842393295,-1.57296391704825,0,1,1.16243192957455e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_fe","penalty_cluster_delta",0.952905799707325,0.000897553112227177,0.0299591907805798,-1.57194500470963,0,1,1.16243192957455e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
