"sim","method","vcov_type","beta_hat","variance","se","t_stat","reject","beta_covered","delta_beta_variance","error_design","rho","df_correction","M","n","T","K","dgp","beta_true","beta_null"
1,"bam_fe","classic_cluster",1.03789784389584,0.00242984580329416,0.0492934661318735,0.768820837115648,0,1,4.92569939304285e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1.075,1
1,"bam_fe","penalty_cluster",1.03789784389584,0.00232458104553954,0.0482139092538609,0.786035492295286,0,1,4.92569939304285e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1.075,1
1,"bam_fe","penalty_cluster_delta",1.03789784389584,0.00232950674493258,0.0482649639483195,0.785204023697574,0,1,4.92569939304285e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1.075,1
1,"bam_fe","mgcv_sandwich_freq",1.03789784389584,0.00237337751044273,0.0487173224884407,0.777913110984926,0,1,4.92569939304285e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1.075,1
1,"bam_fe","mgcv_sandwich_default",1.03789784389584,0.00237830320983578,0.0487678501662291,0.777107126245282,0,1,4.92569939304285e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1.075,1
1,"bam_re","classic_cluster",1.04707876065676,0.00241856291072999,0.0491788868390694,0.957296183031191,0,1,3.46375478446565e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1.075,1
1,"bam_re","penalty_cluster",1.04707876065676,0.00225241326010702,0.0474595960803189,0.991975586498662,0,1,3.46375478446565e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1.075,1
1,"bam_re","penalty_cluster_delta",1.04707876065676,0.00228705080795168,0.047823120014818,0.984435156931975,0,1,3.46375478446565e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1.075,1
1,"bam_re","mgcv_sandwich_freq",1.04707876065676,0.00226937112187462,0.0476379168507043,0.988262371008105,0,1,3.46375478446565e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1.075,1
1,"bam_re","mgcv_sandwich_default",1.04707876065676,0.00230400866971927,0.0480000903094908,0.980805668347989,0,1,3.46375478446565e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1.075,1
1,"bam_fd","classic_cluster",1.0680350804461,0.00271120866531527,0.0520692679544784,1.30662640591719,0,1,7.5306961630551e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1.075,1
1,"bam_fd","penalty_cluster",1.0680350804461,0.00256670009365111,0.0506626104109442,1.34290515025262,0,1,7.5306961630551e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1.075,1
1,"bam_fd","penalty_cluster_delta",1.0680350804461,0.00257423078981416,0.0507368780061817,1.34093943340009,0,1,7.5306961630551e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1.075,1
