"sim","method","vcov_type","beta_hat","variance","se","t_stat","reject","beta_covered","delta_beta_variance","error_design","rho","df_correction","M","n","T","K","dgp","beta_true","beta_null"
1,"bam_fe","classic_cluster",0.962837474312679,0.00165819278312362,0.0407209133385244,-0.912615229879029,0,1,3.66863099592355e-06,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_fe","penalty_cluster",0.962837474312679,0.00159899794366324,0.0399874723340103,-0.929354208160685,0,1,3.66863099592355e-06,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_fe","penalty_cluster_delta",0.962837474312679,0.00160266657465917,0.0400333183068699,-0.928289915975919,0,1,3.66863099592355e-06,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_fe","mgcv_sandwich_freq",0.962837474312679,0.00163020975436601,0.040375856082144,-0.920414556949948,0,1,3.66863099592355e-06,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_fe","mgcv_sandwich_default",0.962837474312679,0.00163387838536193,0.0404212615508464,-0.919380649230215,0,1,3.66863099592355e-06,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_re","classic_cluster",0.96885987518599,0.00165424215815085,0.0406723758606607,-0.765633286845418,0,1,1.69283467510016e-05,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_re","penalty_cluster",0.96885987518599,0.00156745991736661,0.0395911595860315,-0.786542378137282,0,1,1.69283467510016e-05,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_re","penalty_cluster_delta",0.96885987518599,0.00158438826411761,0.0398043749369038,-0.782329200329659,0,1,1.69283467510016e-05,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_re","mgcv_sandwich_freq",0.96885987518599,0.00158358932309978,0.0397943378271304,-0.782526522976332,0,1,1.69283467510016e-05,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_re","mgcv_sandwich_default",0.96885987518599,0.00160051766985078,0.0400064703498169,-0.778377211029124,0,1,1.69283467510016e-05,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_fd","classic_cluster",0.99015468739011,0.00142236771727075,0.0377142906239896,-0.261049921581374,0,1,4.88750303404548e-06,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_fd","penalty_cluster",0.99015468739011,0.00136220714934091,0.0369080905675288,-0.26675215267168,0,1,4.88750303404548e-06,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_fd","penalty_cluster_delta",0.99015468739011,0.00136709465237496,0.0369742430940101,-0.266274892628825,0,1,4.88750303404548e-06,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_fd","mgcv_sandwich_freq",0.99015468739011,0.00113787864361518,0.0337324568274412,-0.291864676808258,0,1,4.88750303404548e-06,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
1,"bam_fd","mgcv_sandwich_default",0.99015468739011,0.00114276614664923,0.0338048243102849,-0.291239869183235,0,1,4.88750303404548e-06,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
2,"bam_fe","classic_cluster",0.949535008750562,0.00128166825181104,0.0358003945761921,-1.40962109068481,0,1,4.54417683818926e-06,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
2,"bam_fe","penalty_cluster",0.949535008750562,0.00127203217448269,0.0356655600612508,-1.41495019741094,0,1,4.54417683818926e-06,"hetero_ar1",0.5,"substantive",1000,200,4,20,"baseline",1,1
