"sim","method","vcov_type","beta_hat","variance","se","t_stat","reject","beta_covered","delta_beta_variance","error_design","rho","df_correction","M","n","T","K","dgp","beta_true","beta_null"
2,"bam_fe","mgcv_sandwich_freq",1.06223906225098,0.000601288778197145,0.0245211903911116,2.53817458525736,1,1,7.1393472386098e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
2,"bam_fe","mgcv_sandwich_default",1.06223906225098,0.000602002712921006,0.0245357435779111,2.53666908660591,1,1,7.1393472386098e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
2,"bam_re","classic_cluster",1.06450939217886,0.000641770629248265,0.0253331922435422,2.54643755744222,1,1,5.47605585043292e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
2,"bam_re","penalty_cluster",1.06450939217886,0.000626048203829717,0.0250209552941073,2.57821459734802,1,1,5.47605585043292e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
2,"bam_re","penalty_cluster_delta",1.06450939217886,0.00063152425968015,0.0251301464317292,2.56701218809496,1,1,5.47605585043292e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
2,"bam_re","mgcv_sandwich_freq",1.06450939217886,0.000592126917478503,0.0243336581195369,2.65103552708611,1,1,5.47605585043292e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
2,"bam_re","mgcv_sandwich_default",1.06450939217886,0.000597602973328936,0.0244459193594542,2.63886136701631,1,1,5.47605585043292e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
2,"bam_fd","classic_cluster",1.04338909789131,0.000604559787804756,0.0245877975387133,1.7646598001711,0,1,6.48940907323474e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
2,"bam_fd","penalty_cluster",1.04338909789131,0.000597817578225945,0.0244503083462345,1.77458285093551,0,1,6.48940907323474e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
2,"bam_fd","penalty_cluster_delta",1.04338909789131,0.000598466519133269,0.0244635753546629,1.77362046480434,0,1,6.48940907323474e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
2,"bam_fd","mgcv_sandwich_freq",1.04338909789131,0.000476967973446963,0.0218395964579697,1.98671701534483,1,1,6.48940907323474e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
2,"bam_fd","mgcv_sandwich_default",1.04338909789131,0.000477616914354286,0.0218544483882409,1.98536687453797,1,1,6.48940907323474e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_fe","classic_cluster",1.05378615959247,0.000712732935228575,0.0266970585501208,2.01468485719102,1,1,5.67317363066961e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_fe","penalty_cluster",1.05378615959247,0.000702385567245478,0.0265025577491207,2.02947051758635,1,1,5.67317363066961e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_fe","penalty_cluster_delta",1.05378615959247,0.000702952884608544,0.0265132586569162,2.02865141129831,1,1,5.67317363066961e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_fe","mgcv_sandwich_freq",1.05378615959247,0.000624363784892961,0.0249872724580527,2.15254224656827,1,1,5.67317363066961e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_fe","mgcv_sandwich_default",1.05378615959247,0.000624931102256028,0.0249986220071433,2.15156497734559,1,1,5.67317363066961e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_re","classic_cluster",1.05913771099345,0.000715398794203989,0.0267469399035476,2.21100848196883,1,1,4.85911448628836e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_re","penalty_cluster",1.05913771099345,0.000691454029639762,0.0262955134888019,2.2489658176342,1,1,4.85911448628836e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_re","penalty_cluster_delta",1.05913771099345,0.00069631314412605,0.0263877460978775,2.24110504830919,1,1,4.85911448628836e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_re","mgcv_sandwich_freq",1.05913771099345,0.000620015859833555,0.0249001176670624,2.37499725038171,1,1,4.85911448628836e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_re","mgcv_sandwich_default",1.05913771099345,0.000624874974319843,0.024997499361333,2.36574507468258,1,1,4.85911448628836e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_fd","classic_cluster",1.05826850559716,0.000631453809631704,0.0251287446887365,2.31879890217012,1,1,6.86794282147337e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_fd","penalty_cluster",1.05826850559716,0.000620058690823836,0.0249009777081912,2.34000874503767,1,1,6.86794282147337e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_fd","penalty_cluster_delta",1.05826850559716,0.000620745485105984,0.0249147643999694,2.33871389115873,1,1,6.86794282147337e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_fd","mgcv_sandwich_freq",1.05826850559716,0.000481183822984525,0.021935902602458,2.6563076365331,1,1,6.86794282147337e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
3,"bam_fd","mgcv_sandwich_default",1.05826850559716,0.000481870617266672,0.0219515515913266,2.65441398776469,1,1,6.86794282147337e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_fe","classic_cluster",1.09317139851984,0.000567330581004717,0.0238187023367084,3.91169078830328,1,1,8.60580543931059e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_fe","penalty_cluster",1.09317139851984,0.000563076341886859,0.0237292296943424,3.92644007917603,1,1,8.60580543931059e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_fe","penalty_cluster_delta",1.09317139851984,0.00056393692243079,0.0237473561145402,3.92344301700147,1,1,8.60580543931059e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_fe","mgcv_sandwich_freq",1.09317139851984,0.000541441779367712,0.0232689015505183,4.00411675289265,1,1,8.60580543931059e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_fe","mgcv_sandwich_default",1.09317139851984,0.000542302359911643,0.0232873862833862,4.00093842159997,1,1,8.60580543931059e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_re","classic_cluster",1.09828283838409,0.000565840957592174,0.0237874117463875,4.13171636460279,1,1,6.3140714563082e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_re","penalty_cluster",1.09828283838409,0.000549406954561308,0.0234394316177101,4.19305553082757,1,1,6.3140714563082e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_re","penalty_cluster_delta",1.09828283838409,0.000555721026017616,0.0235737359367924,4.16916684939617,1,1,6.3140714563082e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_re","mgcv_sandwich_freq",1.09828283838409,0.000523555394129566,0.0228813328748473,4.29532837626488,1,1,6.3140714563082e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_re","mgcv_sandwich_default",1.09828283838409,0.000529869465585874,0.0230188936655495,4.26965951587786,1,1,6.3140714563082e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_fd","classic_cluster",1.07163862250176,0.000626894671735858,0.0250378647599163,2.86121133685671,1,1,1.11634861454848e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_fd","penalty_cluster",1.07163862250176,0.000621330454714208,0.0249265010523781,2.873994322397,1,1,1.11634861454848e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_fd","penalty_cluster_delta",1.07163862250176,0.000622446803328757,0.024948883809276,2.8714159338512,1,1,1.11634861454848e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_fd","mgcv_sandwich_freq",1.07163862250176,0.000472368995344979,0.0217340515170315,3.29614671455155,1,1,1.11634861454848e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
4,"bam_fd","mgcv_sandwich_default",1.07163862250176,0.000473485343959527,0.0217597183796006,3.29225871640498,1,1,1.11634861454848e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_fe","classic_cluster",1.05987147652026,0.000585202418909467,0.0241909573789354,2.47495275124559,1,1,6.51450577559588e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_fe","penalty_cluster",1.05987147652026,0.000570891130580583,0.0238933281604004,2.50578220490391,1,1,6.51450577559588e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_fe","penalty_cluster_delta",1.05987147652026,0.000571542581158142,0.0239069567523376,2.50435373855798,1,1,6.51450577559588e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_fe","mgcv_sandwich_freq",1.05987147652026,0.000584185048122826,0.0241699203168489,2.47710690541765,1,1,6.51450577559588e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_fe","mgcv_sandwich_default",1.05987147652026,0.000584836498700385,0.0241833930353122,2.47572689377531,1,1,6.51450577559588e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_re","classic_cluster",1.06373220106295,0.000584258690275655,0.0241714436944849,2.63667333521698,1,1,6.60154465987055e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_re","penalty_cluster",1.06373220106295,0.000556281285181172,0.0235856160653304,2.70216393272974,1,1,6.60154465987055e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_re","penalty_cluster_delta",1.06373220106295,0.000562882829841042,0.0237251518402105,2.68627157761455,1,1,6.60154465987055e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_re","mgcv_sandwich_freq",1.06373220106295,0.000574852250039683,0.0239760766189901,2.65815804961468,1,1,6.60154465987055e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_re","mgcv_sandwich_default",1.06373220106295,0.000581453794699553,0.0241133530372604,2.6430252551135,1,1,6.60154465987055e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_fd","classic_cluster",1.0724136100876,0.000593550369537977,0.0243628891869987,2.9722915673828,1,1,1.1514430498407e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_fd","penalty_cluster",1.0724136100876,0.000563737949235188,0.0237431663691932,3.04987165408379,1,1,1.1514430498407e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_fd","penalty_cluster_delta",1.0724136100876,0.000564889392285028,0.0237674018833576,3.04676171350068,1,1,1.1514430498407e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_fd","mgcv_sandwich_freq",1.0724136100876,0.000482298609057409,0.0219612979820731,3.29732833399504,1,1,1.1514430498407e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
5,"bam_fd","mgcv_sandwich_default",1.0724136100876,0.00048345005210725,0.0219874976317736,3.29339933540025,1,1,1.1514430498407e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fe","classic_cluster",1.06850048934635,0.000558677629402841,0.023636362440165,2.89809777286002,1,1,8.65070725993488e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fe","penalty_cluster",1.06850048934635,0.000554091646923328,0.0235391513637032,2.9100662249014,1,1,8.65070725993488e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fe","penalty_cluster_delta",1.06850048934635,0.000554956717649322,0.0235575193441356,2.90779722370925,1,1,8.65070725993488e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fe","mgcv_sandwich_freq",1.06850048934635,0.000596979234524862,0.0244331585048856,2.80358715524467,1,1,8.65070725993488e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fe","mgcv_sandwich_default",1.06850048934635,0.000597844305250856,0.0244508548981596,2.8015580490607,1,1,8.65070725993488e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_re","classic_cluster",1.07507606445865,0.000558694431802821,0.0236367178728947,3.17624743259076,1,1,6.6546541584346e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_re","penalty_cluster",1.07507606445865,0.000542894847587785,0.0233001040252567,3.22213430366119,1,1,6.6546541584346e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_re","penalty_cluster_delta",1.07507606445865,0.000549549501746219,0.0234424721765052,3.20256600470225,1,1,6.6546541584346e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_re","mgcv_sandwich_freq",1.07507606445865,0.00058301583073494,0.0241457207540993,3.10929067817982,1,1,6.6546541584346e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_re","mgcv_sandwich_default",1.07507606445865,0.000589670484893374,0.0242831316945194,3.09169613718309,1,1,6.6546541584346e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fd","classic_cluster",1.06666113772855,0.000550165729846225,0.0234556119051758,2.84201230810112,1,1,1.25473210579261e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fd","penalty_cluster",1.06666113772855,0.000542967407333298,0.0233016610423656,2.86078909170268,1,1,1.25473210579261e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fd","penalty_cluster_delta",1.06666113772855,0.000544222139439091,0.0233285691682771,2.85748934054647,1,1,1.25473210579261e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fd","mgcv_sandwich_freq",1.06666113772855,0.000470253302081763,0.0216853245786583,3.07402075015089,1,1,1.25473210579261e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
6,"bam_fd","mgcv_sandwich_default",1.06666113772855,0.000471508034187555,0.021714235749562,3.0699278803721,1,1,1.25473210579261e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fe","classic_cluster",1.0549741133507,0.000669679260589208,0.0258781618471871,2.12434382609256,1,1,1.13822964410704e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fe","penalty_cluster",1.0549741133507,0.000664679837738205,0.0257813854891122,2.13231803907172,1,1,1.13822964410704e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fe","penalty_cluster_delta",1.0549741133507,0.000665818067382312,0.0258034506875013,2.13049463873931,1,1,1.13822964410704e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fe","mgcv_sandwich_freq",1.0549741133507,0.000639414071118751,0.0252866381932979,2.17403804058329,1,1,1.13822964410704e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fe","mgcv_sandwich_default",1.0549741133507,0.000640552300762858,0.0253091347296358,2.17210560289616,1,1,1.13822964410704e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_re","classic_cluster",1.0584306437262,0.000667012265794395,0.025826580605926,2.26242275807854,1,1,7.62641994927842e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_re","penalty_cluster",1.0584306437262,0.000646851484685319,0.0254332751466522,2.29740933439664,1,1,7.62641994927842e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_re","penalty_cluster_delta",1.0584306437262,0.000654477904634597,0.0255827657737508,2.283984626328,1,1,7.62641994927842e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_re","mgcv_sandwich_freq",1.0584306437262,0.000624411719217033,0.0249882316144427,2.33832648215191,1,1,7.62641994927842e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_re","mgcv_sandwich_default",1.0584306437262,0.000632038139166312,0.0251403687157987,2.32417608455671,1,1,7.62641994927842e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fd","classic_cluster",1.03681684476878,0.00055384604449252,0.023533933893264,1.56441523698343,0,1,1.43084412360881e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fd","penalty_cluster",1.03681684476878,0.000552158618672638,0.0234980556360018,1.56680388109964,0,1,1.43084412360881e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fd","penalty_cluster_delta",1.03681684476878,0.000553589462796247,0.0235284819484013,1.56477773829707,0,1,1.43084412360881e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fd","mgcv_sandwich_freq",1.03681684476878,0.000478402629993365,0.0218724171045032,1.68325451150997,0,1,1.43084412360881e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
7,"bam_fd","mgcv_sandwich_default",1.03681684476878,0.000479833474116974,0.0219051015545917,1.68074293912897,0,1,1.43084412360881e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fe","classic_cluster",1.11337446547831,0.000653856170873116,0.0255706114685026,4.43377999067254,1,1,1.21400847393545e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fe","penalty_cluster",1.11337446547831,0.000641939477764384,0.0253365245794364,4.47474416322771,1,1,1.21400847393545e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fe","penalty_cluster_delta",1.11337446547831,0.00064315348623832,0.0253604709388118,4.47051893286411,1,1,1.21400847393545e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fe","mgcv_sandwich_freq",1.11337446547831,0.000625388378407547,0.0250077663618234,4.53357024525728,1,1,1.21400847393545e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fe","mgcv_sandwich_default",1.11337446547831,0.000626602386881482,0.0250320272227697,4.52917634154618,1,1,1.21400847393545e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_re","classic_cluster",1.11885202625471,0.000655918433147537,0.0256109045749567,4.64068053148461,1,1,7.92683206167434e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_re","penalty_cluster",1.11885202625471,0.000626326659281281,0.0250265191203507,4.74904343201548,1,1,7.92683206167434e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_re","penalty_cluster_delta",1.11885202625471,0.000634253491342955,0.0251843898346368,4.71927360698853,1,1,7.92683206167434e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_re","mgcv_sandwich_freq",1.11885202625471,0.0006120953941985,0.0247405617195427,4.8039340255088,1,1,7.92683206167434e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_re","mgcv_sandwich_default",1.11885202625471,0.000620022226260174,0.0249002455060221,4.77312668366933,1,1,7.92683206167434e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fd","classic_cluster",1.09887303736414,0.000570314393252481,0.0238812561070912,4.14019417239875,1,1,1.1248795810584e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fd","penalty_cluster",1.09887303736414,0.000567186174320507,0.0238156707720045,4.15159574175703,1,1,1.1248795810584e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fd","penalty_cluster_delta",1.09887303736414,0.000568311053901566,0.0238392754483345,4.14748500131318,1,1,1.1248795810584e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fd","mgcv_sandwich_freq",1.09887303736414,0.000463400409566004,0.0215267370859126,4.59303409381281,1,1,1.1248795810584e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
8,"bam_fd","mgcv_sandwich_default",1.09887303736414,0.000464525289147063,0.0215528487478352,4.58746955082084,1,1,1.1248795810584e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_fe","classic_cluster",1.07526038441099,0.000574669178113608,0.023972258510904,3.13947825887002,1,1,7.01143980737034e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_fe","penalty_cluster",1.07526038441099,0.000571375687080874,0.0239034660056,3.14851345797983,1,1,7.01143980737034e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_fe","penalty_cluster_delta",1.07526038441099,0.000572076831061611,0.0239181276663039,3.14658343918042,1,1,7.01143980737034e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_fe","mgcv_sandwich_freq",1.07526038441099,0.00058326975614712,0.0241509783683212,3.11624577949661,1,1,7.01143980737034e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_fe","mgcv_sandwich_default",1.07526038441099,0.000583970900127857,0.0241654898590502,3.11437445919638,1,1,7.01143980737034e-07,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_re","classic_cluster",1.0803430994519,0.000574312258561791,0.0239648129256581,3.35254440337714,1,1,6.22814221700157e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_re","penalty_cluster",1.0803430994519,0.000557859888973636,0.0236190577494877,3.40162170328907,1,1,6.22814221700157e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_re","penalty_cluster_delta",1.0803430994519,0.000564088031190637,0.0237505374926682,3.38279078849046,1,1,6.22814221700157e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_re","mgcv_sandwich_freq",1.0803430994519,0.000566845948021729,0.0238085267923433,3.37455148538351,1,1,6.22814221700157e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
9,"bam_re","mgcv_sandwich_default",1.0803430994519,0.00057307409023873,0.0239389659392115,3.35616415746241,1,1,6.22814221700157e-06,"hetero_ar1",0.5,"substantive",1000,500,4,20,"baseline",1.075,1
